event,a,b,width,mode,old_eigenvalue,collar_min,pole_dual,arch_dual,prime_dual,total_dual,normalized_ratio,cancellation,low_sector_ratio
0,0.4375,0.5493061443340549,0.11180614433405489,0,3.398947854962379e-05,0.003935577552542566,0.7152024034026785,0.4938652962523552,0.22114511869074702,0.004742007653804017,0.8133734641080717,0.0033155958281011217,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,1,0.004243547092563528,0.003935577552542566,0.024896905630228273,0.35758208786949175,0.3870983325640754,0.04699215029507853,0.721374531288281,0.0610622853656983,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,2,0.1374825606255894,0.003935577552542566,0.465457647529408,0.6293015207705868,0.09587160289101383,0.2920062430072198,0.7875322191490917,0.24525339851171568,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,3,0.8941260275573844,0.003935577552542566,0.00036570077873624167,0.12769871542185082,0.1126373741758281,0.19331816693470627,0.2044434964990701,0.8031438679055555,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,4,0.8943413177901429,0.003935577552542566,0.002978906476513268,0.08055406487024949,0.32513949129290154,0.2497271677599567,0.26406700762080687,0.6110692316945925,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,5,0.9127326830513236,0.003935577552542566,0.017863485568359535,0.5699855358901313,0.07202756401781173,0.6309112150266387,0.6603838539859839,0.956104867050622,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,6,1.332008501497924,0.003935577552542566,0.017757020849327343,0.07199028734377816,0.15551271500494865,0.19705864690211772,0.1707426423177023,0.8034682714801323,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,7,1.359418669384684,0.003935577552542566,0.004375716377062146,0.09692970463500875,0.3449684178660518,0.44153544496185154,0.37869446543885193,0.9893823175291142,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,8,1.5442955643893668,0.003935577552542566,0.054057285139821304,0.22948778905613015,0.1812013563153956,0.11013778897639884,0.08862803932397276,0.2369846904584451,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,9,1.647592005551175,0.003935577552542566,0.002472625218585715,0.10226933309775299,0.1871053293812317,0.26297446706166633,0.2048748957781169,0.9010687374767594,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,10,1.7705701058516263,0.003935577552542566,0.05254938246203689,0.1848728039497166,0.21150166711150853,0.24934570420097346,0.18738953209790807,0.5554298401478304,0.93104229168665
0,0.4375,0.5493061443340549,0.11180614433405489,11,1.8061932445771016,0.003935577552542566,0.0009752606037624313,0.11609274715207774,0.19016980046809454,0.13943235328923914,0.1037484102022776,0.45382550440410596,0.93104229168665
