event,a,b,width,mode,old_eigenvalue,collar_min,pole_dual,arch_dual,prime_dual,total_dual,normalized_ratio,cancellation
0,0.4375,0.5493061443340549,0.11180614433405489,0,3.398947854973335e-05,0.006397251884976692,0.7070905243214028,0.4880429009813575,0.21860280644047667,0.004631785310738646,0.794467562736246,0.003276272621963806
0,0.4375,0.5493061443340549,0.11180614433405489,1,0.004243547092563327,0.006397251884976692,0.02449334873891193,0.3507179782759244,0.381098502749815,0.0451586615688263,0.6932287226326534,0.05970920883426675
