event,a,b,width,mode,old_eigenvalue,collar_min,pole_dual,arch_dual,prime_dual,total_dual,normalized_ratio,cancellation,low_sector_ratio
0,0.4375,0.5493061443340549,0.11180614433405489,0,3.3405876524817046e-05,0.0024910210475521423,0.7201846944941971,0.4975499031565772,0.22268532450352374,0.004810224290542903,0.8322501676371812,0.0033394597065477347,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,1,0.004182884870437223,0.0024910210475521423,0.025158739057601576,0.3627010272704786,0.39072379403401347,0.04847292113549814,0.7494820515093334,0.06225782767999234,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,2,0.13614473361822996,0.0024910210475521423,0.4691328546919421,0.6386801906758871,0.09671392673362193,0.30003573705530356,0.8131535513398919,0.249090094289755,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,3,0.8929454400790395,0.0024910210475521423,0.0023643965180235654,0.19641793343138,0.10800279984950381,0.25224963159378405,0.26694271835999583,0.8222355228205799,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,4,0.8943381543031805,0.0024910210475521423,0.0030006584575323464,0.08148598488036582,0.3267041821857288,0.2506680704537678,0.26506240764651784,0.6096149400574709,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,5,0.9096309236215054,0.0024910210475521423,0.01794946565870679,0.5677646395996122,0.08224059305471736,0.6290373701878291,0.6595440988961345,0.9417365755140349,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,6,1.331000389302762,0.0024910210475521423,0.018481633760031122,0.07916221752329673,0.15695323804649786,0.20352610761845044,0.1764131828814277,0.7994046913662325,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,7,1.3593240083986244,0.0024910210475521423,0.00441008426482397,0.09861680942038979,0.3466850564374953,0.444638153283415,0.38136886292463784,0.9887176739735077,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,8,1.5429340523945063,0.0024910210475521423,0.054946958026941,0.2387666420558677,0.1817762668071636,0.11701660254851833,0.09420496719983995,0.24609694274640725,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,9,1.6463483364133338,0.0024910210475521423,0.0024917558635389504,0.10852308104535019,0.187668246403869,0.26844517679907137,0.2092159258993387,0.898762574102585,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,10,1.7704455158842016,0.0024910210475521423,0.05306485427962781,0.18916832949318985,0.21285335612425285,0.2513614582893238,0.18891106838670488,0.5523377121770635,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,11,1.80485627064198,0.0024910210475521423,0.0009671135652003497,0.12279191076302626,0.19141577582457772,0.14313025396199047,0.1065393715192045,0.4541297524186499,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,12,1.9836854791626548,0.0024910210475521423,0.060323903627847564,0.19663358098594558,0.18658386933524776,0.2905679605035087,0.2063057431096455,0.6551090623601524,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,13,1.993112431640684,0.0024910210475521423,0.000310305906419391,0.06921427877962748,0.21345112275300276,0.20565061654775352,0.14566798638866085,0.7267430070549387,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,14,2.0173591917189984,0.0024910210475521423,0.05366715991861789,0.22730241508139667,0.06092147244566871,0.19452508881130887,0.1369569281620275,0.5689680682329459,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,15,2.1673318567531275,0.0024910210475521423,1.515564344308392e-05,0.00946225904389933,0.16921039520634698,0.17335838651757784,0.11775575708017859,0.9701746673190392,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,16,2.1689201549496615,0.0024910210475521423,0.022289566883395732,0.04700339295048508,0.20164364369305343,0.21223175237340508,0.14410816155620454,0.783326245367606,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,17,2.265763823862888,0.0024910210475521423,0.0015095447692028718,0.15250465850012437,0.1295124454518745,0.17756727434129327,0.11796566197445116,0.626280722260782,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,18,2.3148437009744005,0.0024910210475521423,0.015427267780708005,0.04685285112641678,0.1700258923230373,0.1832372116852957,0.1204350336159973,0.788775162187902,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,19,2.367333016888835,0.0024910210475521423,0.0018939719916401011,0.14833889948825665,0.1718009913082926,0.22303926664230914,0.14496115840486465,0.692595693854122,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,20,2.405120107210347,0.0024910210475521423,0.00963346264531672,0.07486700602536812,0.1323784821205,0.13568604971269327,0.0874916917717078,0.6256303307338219,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,21,2.4837186696409437,0.0024910210475521423,0.0021034251597354496,0.14273456033781515,0.1613477184609002,0.2540783767387161,0.16121910475882917,0.829817896309079,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,22,2.504412353234588,0.0024910210475521423,0.005144469735214342,0.05715841700346034,0.17984980843341425,0.1668788343147028,0.10545042605976188,0.6891471275845524,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,23,2.528517986453627,0.0024910210475521423,0.00136844302302569,0.1203910299540698,0.0880131083623787,0.15923552618216003,0.10013985164506814,0.759086460038692,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,24,2.6112250057403945,0.0024910210475521423,0.0004923348722315018,0.01203973178780349,0.18233413877954083,0.1853725999628256,0.11471584096507989,0.9512814166246287,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,25,2.614823849379881,0.0024910210475521423,0.003512619031385939,0.022287873857944614,0.1626172218552045,0.163717571887232,0.10124511458502676,0.8689075340352546,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,26,2.685137183490219,0.0024910210475521423,0.015239963849727046,0.1038522442382466,0.10662788052198999,0.11382638734508603,0.06946398799597042,0.5042811565689841,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,27,2.7108401554922206,0.0024910210475521423,0.00041054312390936695,0.015237124824420824,0.16597784641001043,0.16854696958244972,0.1023691255169136,0.9279916986217729,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,28,2.7395120757507656,0.0024910210475521423,0.02268347893122064,0.12277705922736262,0.15323935192633942,0.19691331884734348,0.11897027964738834,0.6592346545268547,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,29,2.7794749777573835,0.0024910210475521423,0.00039676492759523296,0.052380673272952004,0.12417201875570905,0.12217838183729669,0.0732846443556381,0.6904705102740182,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,30,2.8195899171663323,0.0024910210475521423,0.02099435549225922,0.0955993110236588,0.15745407986582843,0.19813518686670956,0.11799636656932386,0.72299513308425,0.9562117850484296
0,0.4375,0.5493061443340549,0.11180614433405489,31,2.8420964901280743,0.0024910210475521423,0.00034822422266883005,0.058221079836715824,0.1606561125484754,0.160622665841111,0.09527685661937178,0.7326826803500853,0.9562117850484296
