a,b,width,active,old_min,collar_min,cross_ratio
2.77453804244761,2.7860770160888824,0.011538973641272321,71,101.38684675915043,1.518975020044725,0.14533678573149486
2.7860770160888824,2.7973556898009195,0.011278673712037168,72,111.5926642988791,1.3628577530077208,0.08002160418087087
2.7973556898009195,2.8010594104398505,0.003703720638930985,73,102.44430740712413,0.0008485725381169837,0.09942308585009044
2.8010594104398505,2.8120087530936693,0.01094934265381875,74,105.29031160093719,1.1679241405273801,0.10405442094486393
2.8120087530936693,2.8191773346668727,0.007168581573203436,75,109.83722102942015,0.08722705187748009,0.05928933867281796
2.8191773346668727,2.822723448821619,0.0035461141547461494,76,103.62255317862682,0.0006520111279683632,0.08426799384560935
2.822723448821619,2.833213344056216,0.010489895234597313,77,107.88470532591617,0.9496243857805977,0.0852671043380817
2.833213344056216,2.840086304508534,0.006872960452317667,78,105.13223786691736,0.06536294224732699,0.1166078755177683
2.840086304508534,2.8634238737935984,0.023337569285064586,79,111.61165766870045,2.308019481917706,0.08200672633208454
2.8634238737935984,2.869896456089617,0.0064725822960185475,80,105.19292229204335,0.04358147604673512,0.07673137036541383
2.869896456089617,2.8731015952700765,0.003205139180459504,81,108.92797300581651,0.000312016152665019,0.08245239498483213
2.8731015952700765,2.87945088693864,0.0063492916685636835,82,110.93401880482305,0.03730512444237886,0.08322739498557125
2.87945088693864,2.9010591876885314,0.021608300749891285,83,109.73378079779967,2.3931655300046994,0.15936562532793955
2.9010591876885314,2.910041465176181,0.008982277487649348,84,110.56261768525005,0.36561761302164064,0.1045439728478039
2.910041465176181,2.9188652235829697,0.00882375840678895,85,108.93843896547953,0.32577904366954974,0.10006526936401185
2.9188652235829697,2.9246623899734296,0.005797166390459907,86,110.85625106471223,0.0201001841908864,0.12924045209300714
2.9246623899734296,2.9275359611012135,0.0028735711277838583,87,111.39453720833241,0.00014463018699550592,0.07986894208728348
2.9275359611012135,2.9332340284666483,0.005698067365434767,88,113.13259757829383,0.017309810616736653,0.09162173483682155
2.9332340284666483,2.9416611942441393,0.00842716577749103,89,109.10702391096503,0.24143611648802626,0.09160525431001411
2.9416611942441393,2.9444389791664403,0.002777784922300963,90,106.54200871451684,0.00011210818938231501,0.1008223601452284
2.9444389791664403,2.9526809240272853,0.008241944860845063,91,111.04657575994466,0.2139001468646174,0.09322957064367482
2.9526809240272853,2.960789209821908,0.008108285794622638,92,115.30660547205454,0.19367279817739094,0.0924196264563013
2.960789209821908,2.968768102541213,0.007978892719305186,93,109.32906122633976,0.17875712678427222,0.16027728053102244
2.968768102541213,2.974017494590323,0.00524939204910968,94,111.21733742926251,0.009868816175659571,0.11364396546671376
2.974017494590323,2.981789671809223,0.0077721772189001115,95,116.4336669101977,0.14981494973910772,0.12150537698277718
2.981789671809223,2.9919681403435954,0.010178468534372431,96,116.69527110745818,0.7995404081609198,0.07509058587728264
2.9919681403435954,2.9969807136532847,0.005012573309689294,97,118.13369477959746,0.007314527478752903,0.11012620996571977
