u,x,lnF
2.1990619137,-0.0509380863,-30.4127884437
2.2000625391,-0.0499374609,-30.2107162968
2.2010631645,-0.0489368355,-30.0573316382
2.2020637899,-0.0479362101,-29.9371122139
2.2030644153,-0.0469355847,-29.8411185437
2.2040650407,-0.0459349593,-29.7637349308
2.2050656660,-0.0449343340,-29.7012076017
2.2060662914,-0.0439337086,-29.6509081267
2.2070669168,-0.0429330832,-29.6109291077
2.2080675422,-0.0419324578,-29.5798471312
2.2090681676,-0.0409318324,-29.5565763292
2.2100687930,-0.0399312070,-29.5402739928
2.2110694184,-0.0389305816,-29.5302775774
2.2120700438,-0.0379299562,-29.5260614282
2.2130706692,-0.0369293308,-29.5272063365
2.2140712946,-0.0359287054,-29.5333777101
2.2150719199,-0.0349280801,-29.5443096901
2.2160725453,-0.0339274547,-29.5597934866
2.2170731707,-0.0329268293,-29.5796687852
2.2180737961,-0.0319262039,-29.6038174558
2.2190744215,-0.0309255785,-29.6321590404
2.2200750469,-0.0299249531,-29.6646476692
2.2210756723,-0.0289243277,-29.7012701763
2.2220762977,-0.0279237023,-29.7420452790
2.2230769231,-0.0269230769,-29.7870237600
2.2240775485,-0.0259224515,-29.8362896605
2.2250781739,-0.0249218261,-29.8899625625
2.2260787992,-0.0239212008,-29.9482011159
2.2270794246,-0.0229205754,-30.0112080646
2.2280800500,-0.0219199500,-30.0792371559
2.2290806754,-0.0209193246,-30.1526025048
2.2300813008,-0.0199186992,-30.2316912514
2.2310819262,-0.0189180738,-30.3169807659
2.2320825516,-0.0179174484,-30.4090622978
2.2330831770,-0.0169168230,-30.5086740058
2.2340838024,-0.0159161976,-30.6167480461
2.2350844278,-0.0149155722,-30.7344794073
2.2360850532,-0.0139149468,-30.8634296338
2.2370856785,-0.0129143215,-31.0056889412
2.2380863039,-0.0119136961,-31.1641411239
2.2390869293,-0.0109130707,-31.3429209111
2.2400875547,-0.0099124453,-31.5482605241
2.2410881801,-0.0089118199,-31.7902061781
2.2420888055,-0.0079111945,-32.0865625471
2.2430894309,-0.0069105691,-32.4737987789
2.2440900563,-0.0059099437,-33.0482252544
2.2450906817,-0.0049093183,-34.2908258262
2.2460913071,-0.0039086929,-34.0769238349
2.2470919325,-0.0029080675,-33.1120356519
2.2480925578,-0.0019074422,-32.6740867964
2.2490931832,-0.0009068168,-32.4038874436
2.2500938086,0.0000938086,-32.2187750383
2.2510944340,0.0010944340,-32.0862125269
2.2520950594,0.0020950594,-31.9901115516
2.2530956848,0.0030956848,-31.9214318148
2.2540963102,0.0040963102,-31.8746879905
2.2550969356,0.0050969356,-31.8464101461
2.2560975610,0.0060975610,-31.8343863407
2.2570981864,0.0070981864,-31.8372652011
2.2580988118,0.0080988118,-31.8543453966
2.2590994371,0.0090994371,-31.8854760571
2.2601000625,0.0101000625,-31.9310364611
2.2611006879,0.0111006879,-31.9919888955
2.2621013133,0.0121013133,-32.0700208310
2.2631019387,0.0131019387,-32.1678238239
2.2641025641,0.0141025641,-32.2896176087
2.2651031895,0.0151031895,-32.4421717870
2.2661038149,0.0161038149,-32.6369719070
2.2671044403,0.0171044403,-32.8954652565
2.2681050657,0.0181050657,-33.2647385559
2.2691056911,0.0191056911,-33.8861545776
2.2701063164,0.0201063164,-36.0461031026
2.2711069418,0.0211069418,-34.1273190443
2.2721075672,0.0221075672,-33.3575161824
2.2731081926,0.0231081926,-32.9263710016
2.2741088180,0.0241088180,-32.6267701122
2.2751094434,0.0251094434,-32.3983689963
2.2761100688,0.0261100688,-32.2150906378
2.2771106942,0.0271106942,-32.0632508647
2.2781113196,0.0281113196,-31.9347603318
2.2791119450,0.0291119450,-31.8244318962
2.2801125704,0.0301125704,-31.7287362753
2.2811131957,0.0311131957,-31.6451612487
2.2821138211,0.0321138211,-31.5718539105
2.2831144465,0.0331144465,-31.5074079963
2.2841150719,0.0341150719,-31.4507309266
2.2851156973,0.0351156973,-31.4009571780
2.2861163227,0.0361163227,-31.3573898572
2.2871169481,0.0371169481,-31.3194601251
2.2881175735,0.0381175735,-31.2866982995
2.2891181989,0.0391181989,-31.2587128254
2.2901188243,0.0401188243,-31.2351746758
2.2911194497,0.0411194497,-31.2158055904
2.2921200750,0.0421200750,-31.2003690780
2.2931207004,0.0431207004,-31.1886634470
2.2941213258,0.0441213258,-31.1805163488
2.2951219512,0.0451219512,-31.1757804674
2.2961225766,0.0461225766,-31.1743300897
2.2971232020,0.0471232020,-31.1760583638
2.2981238274,0.0481238274,-31.1808751005
2.2991244528,0.0491244528,-31.1887050116
2.3001250782,0.0501250782,-31.1994863039
2.3011257036,0.0511257036,-31.2131695698
2.3021263290,0.0521263290,-31.2297169266
2.3031269543,0.0531269543,-31.2491013733
2.3041275797,0.0541275797,-31.2713063396
2.3051282051,0.0551282051,-31.2963254104
2.3061288305,0.0561288305,-31.3241622161
2.3071294559,0.0571294559,-31.3548304862
2.3081300813,0.0581300813,-31.3883542661
2.3091307067,0.0591307067,-31.4247683074
2.3101313321,0.0601313321,-31.4641186454
2.3111319575,0.0611319575,-31.5064633855
2.3121325829,0.0621325829,-31.5518737302
2.3131332083,0.0631332083,-31.6004352893
2.3141338336,0.0641338336,-31.6522497289
2.3151344590,0.0651344590,-31.7074368343
2.3161350844,0.0661350844,-31.7661370886
2.3171357098,0.0671357098,-31.8285148983
2.3181363352,0.0681363352,-31.8947626489
2.3191369606,0.0691369606,-31.9651058359
2.3201375860,0.0701375860,-32.0398096112
2.3211382114,0.0711382114,-32.1191872214
2.3221388368,0.0721388368,-32.2036110172
2.3231394622,0.0731394622,-32.2935270163
2.3241400876,0.0741400876,-32.3894744791
2.3251407129,0.0751407129,-32.4921127062
2.3261413383,0.0761413383,-32.6022585030
2.3271419637,0.0771419637,-32.7209398407
2.3281425891,0.0781425891,-32.8494749174
2.3291432145,0.0791432145,-32.9895925749
2.3301438399,0.0801438399,-33.1436231103
2.3311444653,0.0811444653,-33.3148155229
2.3321450907,0.0821450907,-33.5078973772
2.3331457161,0.0831457161,-33.7301409678
2.3341463415,0.0841463415,-33.9936094309
2.3351469669,0.0851469669,-34.3206087794
2.3361475922,0.0861475922,-34.7601274435
2.3371482176,0.0871482176,-35.4613089612
2.3381488430,0.0881488430,-37.9956030267
2.3391494684,0.0891494684,-35.7521977252
2.3401500938,0.0901500938,-35.0673438300
2.3411507192,0.0911507192,-34.7056970934
2.3421513446,0.0921513446,-34.4722792503
2.3431519700,0.0931519700,-34.3091153579
2.3441525954,0.0941525954,-34.1910273286
2.3451532208,0.0951532208,-34.1048334019
2.3461538462,0.0961538462,-34.0428103867
2.3471544715,0.0971544715,-34.0000887365
2.3481550969,0.0981550969,-33.9734460746
2.3491557223,0.0991557223,-33.9606872295
2.3501563477,0.1001563477,-33.9603013076
2.3511569731,0.1011569731,-33.9712624010
2.3521575985,0.1021575985,-33.9929110322
2.3531582239,0.1031582239,-34.0248848372
2.3541588493,0.1041588493,-34.0670823753
2.3551594747,0.1051594747,-34.1196523913
2.3561601001,0.1061601001,-34.1830063494
2.3571607255,0.1071607255,-34.2578567604
2.3581613508,0.1081613508,-34.3452894440
2.3591619762,0.1091619762,-34.4468866238
2.3601626016,0.1101626016,-34.5649338851
2.3611632270,0.1111632270,-34.7027771460
2.3621638524,0.1121638524,-34.8654707064
2.3631644778,0.1131644778,-35.0610460533
2.3641651032,0.1141651032,-35.3032752792
2.3651657286,0.1151657286,-35.6186977955
2.3661663540,0.1161663540,-36.0694753984
2.3671669794,0.1171669794,-36.8737801285
2.3681676048,0.1181676048,-38.5431793144
2.3691682301,0.1191682301,-36.5946737084
2.3701688555,0.1201688555,-36.0009314918
2.3711694809,0.1211694809,-35.6507187021
2.3721701063,0.1221701063,-35.4085976008
2.3731707317,0.1231707317,-35.2286400227
2.3741713571,0.1241713571,-35.0896488521
2.3751719825,0.1251719825,-34.9800923067
2.3761726079,0.1261726079,-34.8930120199
2.3771732333,0.1271732333,-34.8239010586
2.3781738587,0.1281738587,-34.7696891938
2.3791744841,0.1291744841,-34.7282076929
2.3801751094,0.1301751094,-34.6978856172
2.3811757348,0.1311757348,-34.6775676209
2.3821763602,0.1321763602,-34.6663999609
2.3831769856,0.1331769856,-34.6637570654
2.3841776110,0.1341776110,-34.6691935251
2.3851782364,0.1351782364,-34.6824128993
2.3861788618,0.1361788618,-34.7032483519
2.3871794872,0.1371794872,-34.7316522867
2.3881801126,0.1381801126,-34.7676935578
2.3891807380,0.1391807380,-34.8115618846
2.3901813634,0.1401813634,-34.8635800714
2.3911819887,0.1411819887,-34.9242257409
2.3921826141,0.1421826141,-34.9941658303
2.3931832395,0.1431832395,-35.0743095105
2.3941838649,0.1441838649,-35.1658893310
2.3951844903,0.1451844903,-35.2705879483
2.3961851157,0.1461851157,-35.3907425148
2.3971857411,0.1471857411,-35.5296894552
2.3981863665,0.1481863665,-35.6923815669
2.3991869919,0.1491869919,-35.8865822033
2.4001876173,0.1501876173,-36.1254334179
2.4011882427,0.1511882427,-36.4338754129
2.4021888680,0.1521888680,-36.8689515359
2.4031894934,0.1531894934,-37.6202678371
2.4041901188,0.1541901188,-40.1844292509
2.4051907442,0.1551907442,-37.5207105786
2.4061913696,0.1561913696,-36.8892043487
2.4071919950,0.1571919950,-36.5250989768
2.4081926204,0.1581926204,-36.2754578756
2.4091932458,0.1591932458,-36.0905499810
2.4101938712,0.1601938712,-35.9478724411
2.4111944966,0.1611944966,-35.8353293596
2.4121951220,0.1621951220,-35.7456823592
2.4131957473,0.1631957473,-35.6742723687
2.4141963727,0.1641963727,-35.6179414698
2.4151969981,0.1651969981,-35.5744686349
2.4161976235,0.1661976235,-35.5422514962
2.4171982489,0.1671982489,-35.5201164052
2.4181988743,0.1681988743,-35.5072001557
2.4191994997,0.1691994997,-35.5028741557
2.4202001251,0.1702001251,-35.5066951462
2.4212007505,0.1712007505,-35.5183734714
2.4222013759,0.1722013759,-35.5377537350
2.4232020013,0.1732020013,-35.5648049546
2.4242026266,0.1742026266,-35.5996188270
2.4252032520,0.1752032520,-35.6424158691
2.4262038774,0.1762038774,-35.6935602941
2.4272045028,0.1772045028,-35.7535857911
2.4282051282,0.1782051282,-35.8232362449
2.4292057536,0.1792057536,-35.9035284573
2.4302063790,0.1802063790,-35.9958492267
2.4312070044,0.1812070044,-36.1021090662
2.4322076298,0.1822076298,-36.2249946680
2.4332082552,0.1832082552,-36.3684048460
2.4342088806,0.1842088806,-36.5382547747
2.4352095059,0.1852095059,-36.7440961466
2.4362101313,0.1862101313,-37.0028020002
2.4372107567,0.1872107567,-37.3485869727
2.4382113821,0.1882113821,-37.8696919154
2.4392120075,0.1892120075,-38.9713740841
2.4402126329,0.1902126329,-39.0247728206
2.4412132583,0.1912132583,-37.9334516188
2.4422138837,0.1922138837,-37.4419163650
2.4432145091,0.1932145091,-37.1283294196
2.4442151345,0.1942151345,-36.9025608480
2.4452157598,0.1952157598,-36.7298399355
2.4462163852,0.1962163852,-36.5930424470
2.4472170106,0.1972170106,-36.4824640007
2.4482176360,0.1982176360,-36.3920737693
2.4492182614,0.1992182614,-36.3178708514
2.4502188868,0.2002188868,-36.2570690750
2.4512195122,0.2012195122,-36.2076548050
2.4522201376,0.2022201376,-36.1681300751
2.4532207630,0.2032207630,-36.1373550763
2.4542213884,0.2042213884,-36.1144472522
2.4552220138,0.2052220138,-36.0987143001
2.4562226391,0.2062226391,-36.0896083510
2.4572232645,0.2072232645,-36.0866938664
2.4582238899,0.2082238899,-36.0896247092
2.4592245153,0.2092245153,-36.0981275305
2.4602251407,0.2102251407,-36.1119896267
2.4612257661,0.2112257661,-36.1310500529
2.4622263915,0.2122263915,-36.1551931764
2.4632270169,0.2132270169,-36.1843441247
2.4642276423,0.2142276423,-36.2184657648
2.4652282677,0.2152282677,-36.2575569802
2.4662288931,0.2162288931,-36.3016521180
2.4672295184,0.2172295184,-36.3508215571
2.4682301438,0.2182301438,-36.4051734319
2.4692307692,0.2192307692,-36.4648566260
2.4702313946,0.2202313946,-36.5300652468
2.4712320200,0.2212320200,-36.6010449162
2.4722326454,0.2222326454,-36.6781013840
2.4732332708,0.2232332708,-36.7616122113
2.4742338962,0.2242338962,-36.8520426423
2.4752345216,0.2252345216,-36.9499673471
2.4762351470,0.2262351470,-37.0561006271
2.4772357724,0.2272357724,-37.1713391709
2.4782363977,0.2282363977,-37.2968240184
2.4792370231,0.2292370231,-37.4340329725
2.4802376485,0.2302376485,-37.5849232833
2.4812382739,0.2312382739,-37.7521614184
2.4822388993,0.2322388993,-37.9395127437
2.4832395247,0.2332395247,-38.1525468150
2.4842401501,0.2342401501,-38.4000260560
2.4852407755,0.2352407755,-38.6969694606
2.4862414009,0.2362414009,-39.0726160150
2.4872420263,0.2372420263,-39.5973606416
2.4882426517,0.2382426517,-40.5387431533
2.4892432770,0.2392432770,-41.5578363710
2.4902439024,0.2402439024,-40.1176278089
2.4912445278,0.2412445278,-39.6247989005
2.4922451532,0.2422451532,-39.3510022463
2.4932457786,0.2432457786,-39.1806529598
2.4942464040,0.2442464040,-39.0729349752
2.4952470294,0.2452470294,-39.0089846026
2.4962476548,0.2462476548,-38.9788830742
2.4972482802,0.2472482802,-38.9771735326
2.4982489056,0.2482489056,-39.0010268660
2.4992495310,0.2492495310,-39.0494578582
2.5002501563,0.2502501563,-39.1230744488
2.5012507817,0.2512507817,-39.2242182025
2.5022514071,0.2522514071,-39.3575737391
2.5032520325,0.2532520325,-39.5316274646
2.5042526579,0.2542526579,-39.7621394563
2.5052532833,0.2552532833,-40.0816389205
2.5062539087,0.2562539087,-40.5737316836
2.5072545341,0.2572545341,-41.6072074027
2.5082551595,0.2582551595,-41.8249603142
2.5092557849,0.2592557849,-40.6617920513
2.5102564103,0.2602564103,-40.1526310344
2.5112570356,0.2612570356,-39.8310560728
2.5122576610,0.2622576610,-39.6022189793
2.5132582864,0.2632582864,-39.4300798024
2.5142589118,0.2642589118,-39.2970560751
2.5152595372,0.2652595372,-39.1932781759
2.5162601626,0.2662601626,-39.1126939262
2.5172607880,0.2672607880,-39.0513733073
2.5182614134,0.2682614134,-39.0066753090
2.5192620388,0.2692620388,-38.9768026067
2.5202626642,0.2702626642,-38.9605502069
2.5212632896,0.2712632896,-38.9571604349
2.5222639149,0.2722639149,-38.9662420272
2.5232645403,0.2732645403,-38.9877327694
2.5242651657,0.2742651657,-39.0218970220
2.5252657911,0.2752657911,-39.0693576868
2.5262664165,0.2762664165,-39.1311702046
2.5272670419,0.2772670419,-39.2089574297
2.5282676673,0.2782676673,-39.3051443209
2.5292682927,0.2792682927,-39.4233729113
2.5302689181,0.2802689181,-39.5692739998
2.5312695435,0.2812695435,-39.7520216725
2.5322701689,0.2822701689,-39.9878505737
2.5332707942,0.2832707942,-40.3095218696
2.5342714196,0.2842714196,-40.8002981333
2.5352720450,0.2852720450,-41.8237848453
2.5362726704,0.2862726704,-42.0665578306
2.5372732958,0.2872732958,-40.8865269594
2.5382739212,0.2882739212,-40.3677643409
2.5392745466,0.2892745466,-40.0359767868
2.5402751720,0.2902751720,-39.7955437533
2.5412757974,0.2912757974,-39.6102024507
2.5422764228,0.2922764228,-39.4622463740
2.5432770482,0.2932770482,-39.3416922348
2.5442776735,0.2942776735,-39.2423569068
2.5452782989,0.2952782989,-39.1601490117
2.5462789243,0.2962789243,-39.0922260580
2.5472795497,0.2972795497,-39.0365390872
2.5482801751,0.2982801751,-38.9915690441
2.5492808005,0.2992808005,-38.9561656185
2.5502814259,0.3002814259,-38.9294443457
2.5512820513,0.3012820513,-38.9107185651
2.5522826767,0.3022826767,-38.8994531592
2.5532833021,0.3032833021,-38.8952324354
2.5542839275,0.3042839275,-38.8977375187
2.5552845528,0.3052845528,-38.9067303691
2.5562851782,0.3062851782,-38.9220425865
2.5572858036,0.3072858036,-38.9435678233
2.5582864290,0.3082864290,-38.9712570620
2.5592870544,0.3092870544,-39.0051163172
2.5602876798,0.3102876798,-39.0452065508
2.5612883052,0.3112883052,-39.0916457896
2.5622889306,0.3122889306,-39.1446136267
2.5632895560,0.3132895560,-39.2043585167
2.5642901814,0.3142901814,-39.2712085590
2.5652908068,0.3152908068,-39.3455868806
2.5662914321,0.3162914321,-39.4280333440
2.5672920575,0.3172920575,-39.5192352919
2.5682926829,0.3182926829,-39.6200716517
2.5692933083,0.3192933083,-39.7316775050
2.5702939337,0.3202939337,-39.8555412070
2.5712945591,0.3212945591,-39.9936555305
2.5722951845,0.3222951845,-40.1487630603
2.5732958099,0.3232958099,-40.3247761944
2.5742964353,0.3242964353,-40.5275457019
2.5752970607,0.3252970607,-40.7663952950
2.5762976861,0.3262976861,-41.0575725386
2.5772983114,0.3272983114,-41.4334788102
2.5782989368,0.3282989368,-41.9754861206
2.5792995622,0.3292995622,-43.0304074805
2.5803001876,0.3303001876,-43.4270601292
2.5813008130,0.3313008130,-42.2679867883
2.5823014384,0.3323014384,-41.8029832805
2.5833020638,0.3333020638,-41.5304784405
2.5843026892,0.3343026892,-41.3525283643
2.5853033146,0.3353033146,-41.2325592441
2.5863039400,0.3363039400,-41.1530508939
2.5873045654,0.3373045654,-41.1044281812
2.5883051907,0.3383051907,-41.0810782128
2.5893058161,0.3393058161,-41.0796455878
2.5903064415,0.3403064415,-41.0982253394
2.5913070669,0.3413070669,-41.1359727269
2.5923076923,0.3423076923,-41.1929440485
2.5933083177,0.3433083177,-41.2701024851
2.5943089431,0.3443089431,-41.3694912244
2.5953095685,0.3453095685,-41.4946460009
2.5963101939,0.3463101939,-41.6514460337
2.5973108193,0.3473108193,-41.8499200944
2.5983114447,0.3483114447,-42.1085081005
2.5993120700,0.3493120700,-42.4661487673
2.6003126954,0.3503126954,-43.0298301994
2.6013133208,0.3513133208,-44.4050863056
2.6023139462,0.3523139462,-43.7766006262
2.6033145716,0.3533145716,-42.8725391477
2.6043151970,0.3543151970,-42.4266514079
2.6053158224,0.3553158224,-42.1381987055
2.6063164478,0.3563164478,-41.9320604657
2.6073170732,0.3573170732,-41.7777129324
2.6083176986,0.3583176986,-41.6597248694
2.6093183240,0.3593183240,-41.5692330476
2.6103189493,0.3603189493,-41.5007074849
2.6113195747,0.3613195747,-41.4505002182
2.6123202001,0.3623202001,-41.4161153356
2.6133208255,0.3633208255,-41.3958103966
2.6143214509,0.3643214509,-41.3883656003
2.6153220763,0.3653220763,-41.3929448767
2.6163227017,0.3663227017,-41.4090111130
2.6173233271,0.3673233271,-41.4362757628
2.6183239525,0.3683239525,-41.4746724166
2.6193245779,0.3693245779,-41.5243492732
2.6203252033,0.3703252033,-41.5856790832
2.6213258286,0.3713258286,-41.6592882942
2.6223264540,0.3723264540,-41.7461108482
2.6233270794,0.3733270794,-41.8474776662
2.6243277048,0.3743277048,-41.9652626799
2.6253283302,0.3753283302,-42.1021253855
2.6263289556,0.3763289556,-42.2619304989
2.6273295810,0.3773295810,-42.4505197671
2.6283302064,0.3783302064,-42.6772568491
2.6293308318,0.3793308318,-42.9585070064
2.6303314572,0.3803314572,-43.3269611458
2.6313320826,0.3813320826,-43.8648954792
2.6323327079,0.3823327079,-44.9256310814
2.6333333333,0.3833333333,-45.2841128302
2.6343339587,0.3843339587,-44.1412645289
2.6353345841,0.3853345841,-43.6832571122
2.6363352095,0.3863352095,-43.4198140649
2.6373358349,0.3873358349,-43.2546503149
2.6383364603,0.3883364603,-43.1523103649
2.6393370857,0.3893370857,-43.0965415784
2.6403377111,0.3903377111,-43.0794556344
2.6413383365,0.3913383365,-43.0978417657
2.6423389619,0.3923389619,-43.1519424921
2.6433395872,0.3933395872,-43.2455466428
2.6443402126,0.3943402126,-43.3874790695
2.6453408380,0.3953408380,-43.5959295226
2.6463414634,0.3963414634,-43.9115097300
2.6473420888,0.3973420888,-44.4509505710
2.6483427142,0.3983427142,-45.9668156316
2.6493433396,0.3993433396,-44.9413961515
2.6503439650,0.4003439650,-44.0575789635
2.6513445904,0.4013445904,-43.5858344416
2.6523452158,0.4023452158,-43.2635531823
2.6533458412,0.4033458412,-43.0210331945
2.6543464665,0.4043464665,-42.8292099710
2.6553470919,0.4053470919,-42.6731184095
2.6563477173,0.4063477173,-42.5440163547
2.6573483427,0.4073483427,-42.4363469463
2.6583489681,0.4083489681,-42.3463592981
2.6593495935,0.4093495935,-42.2714070297
2.6603502189,0.4103502189,-42.2095603814
2.6613508443,0.4113508443,-42.1593774905
2.6623514697,0.4123514697,-42.1197625389
2.6633520951,0.4133520951,-42.0898742008
2.6643527205,0.4143527205,-42.0690647088
2.6653533458,0.4153533458,-42.0568383935
2.6663539712,0.4163539712,-42.0528231324
2.6673545966,0.4173545966,-42.0567507226
2.6683552220,0.4183552220,-42.0684437171
2.6693558474,0.4193558474,-42.0878072145
2.6703564728,0.4203564728,-42.1148247259
2.6713570982,0.4213570982,-42.1495576998
2.6723577236,0.4223577236,-42.1921486731
2.6733583490,0.4233583490,-42.2428283927
2.6743589744,0.4243589744,-42.3019276964
2.6753595997,0.4253595997,-42.3698955394
2.6763602251,0.4263602251,-42.4473254418
2.6773608505,0.4273608505,-42.5349940477
2.6783614759,0.4283614759,-42.6339178643
2.6793621013,0.4293621013,-42.7454384412
2.6803627267,0.4303627267,-42.8713540136
2.6813633521,0.4313633521,-43.0141308528
2.6823639775,0.4323639775,-43.1772594294
2.6833646029,0.4333646029,-43.3658927997
2.6843652283,0.4343652283,-43.5880862676
2.6853658537,0.4353658537,-43.8574786636
2.6863664790,0.4363664790,-44.2000557409
2.6873671044,0.4373671044,-44.6758794011
2.6883677298,0.4383677298,-45.4904436429
2.6893683552,0.4393683552,-47.5043764183
2.6903689806,0.4403689806,-45.3617423188
2.6913696060,0.4413696060,-44.7928780802
2.6923702314,0.4423702314,-44.4798772788
2.6933708568,0.4433708568,-44.2804912302
2.6943714822,0.4443714822,-44.1475196938
2.6953721076,0.4453721076,-44.0595618533
2.6963727330,0.4463727330,-44.0052459229
2.6973733583,0.4473733583,-43.9779641982
2.6983739837,0.4483739837,-43.9737069920
2.6993746091,0.4493746091,-43.9900497438
2.7003752345,0.4503752345,-44.0256451770
2.7013758599,0.4513758599,-44.0799702199
2.7023764853,0.4523764853,-44.1532244203
2.7033771107,0.4533771107,-44.2463425233
2.7043777361,0.4543777361,-44.3611247384
2.7053783615,0.4553783615,-44.5005312410
2.7063789869,0.4563789869,-44.6692622155
2.7073796123,0.4573796123,-44.8749181200
2.7083802376,0.4583802376,-45.1305188401
2.7093808630,0.4593808630,-45.4608003439
2.7103814884,0.4603814884,-45.9220284745
2.7113821138,0.4613821138,-46.6987907141
2.7123827392,0.4623827392,-49.6246091711
2.7133833646,0.4633833646,-46.7301794814
2.7143839900,0.4643839900,-46.1490421228
2.7153846154,0.4653846154,-45.8508104775
2.7163852408,0.4663852408,-45.6801897425
2.7173858662,0.4673858662,-45.5890588681
2.7183864916,0.4683864916,-45.5581792318
2.7193871169,0.4693871169,-45.5806604699
2.7203877423,0.4703877423,-45.6576719493
2.7213883677,0.4713883677,-45.7991362049
2.7223889931,0.4723889931,-46.0304261889
2.7233896185,0.4733896185,-46.4179689514
2.7243902439,0.4743902439,-47.2179361773
2.7253908693,0.4753908693,-48.2204173010
2.7263914947,0.4763914947,-46.6064409854
2.7273921201,0.4773921201,-45.9955332735
