u,x,lnF
2.8523921201,0.4773921201,-50.5804889872
2.8533927455,0.4783927455,-50.6045079184
2.8543933709,0.4793933709,-50.6397788094
2.8553939962,0.4803939962,-50.6863367524
2.8563946216,0.4813946216,-50.7443635786
2.8573952470,0.4823952470,-50.8141955336
2.8583958724,0.4833958724,-50.8963405433
2.8593964978,0.4843964978,-50.9915073334
2.8603971232,0.4853971232,-51.1006506134
2.8613977486,0.4863977486,-51.2250396345
2.8623983740,0.4873983740,-51.3663628316
2.8633989994,0.4883989994,-51.5268912873
2.8643996248,0.4893996248,-51.7097436822
2.8654002502,0.4904002502,-51.9193379844
2.8664008755,0.4914008755,-52.1622146407
2.8674015009,0.4924015009,-52.4486760808
2.8684021263,0.4934021263,-52.7964763985
2.8694027517,0.4944027517,-53.2407559920
2.8704033771,0.4954033771,-53.8700320027
2.8714040025,0.4964040025,-55.0791096304
2.8724046279,0.4974046279,-55.3353843054
2.8734052533,0.4984052533,-54.3893856138
2.8744058787,0.4994058787,-54.0891725554
2.8754065041,0.5004065041,-54.0105769619
2.8764071295,0.5014071295,-54.0839185882
2.8774077548,0.5024077548,-54.3219793503
2.8784083802,0.5034083802,-54.8516695925
2.8794090056,0.5044090056,-57.0345020946
2.8804096310,0.5054096310,-54.9465580640
2.8814102564,0.5064102564,-54.1519799596
2.8824108818,0.5074108818,-53.7053437887
2.8834115072,0.5084115072,-53.4020827789
2.8844121326,0.5094121326,-53.1815247745
2.8854127580,0.5104127580,-53.0171665161
2.8864133834,0.5114133834,-52.8950876250
2.8874140088,0.5124140088,-52.8071971312
2.8884146341,0.5134146341,-52.7485549029
2.8894152595,0.5144152595,-52.7161500236
2.8904158849,0.5154158849,-52.7083047536
2.8914165103,0.5164165103,-52.7243956672
2.8924171357,0.5174171357,-52.7647734161
2.8934177611,0.5184177611,-52.8308520499
2.8944183865,0.5194183865,-52.9254070031
2.8954190119,0.5204190119,-53.0532194222
2.8964196373,0.5214196373,-53.2224253080
2.8974202627,0.5224202627,-53.4475589827
2.8984208881,0.5234208881,-53.7575282767
2.8994215134,0.5244215134,-54.2226856854
2.9004221388,0.5254221388,-55.1122142144
2.9014227642,0.5264227642,-56.0619828779
2.9024233896,0.5274233896,-54.5879089841
2.9034240150,0.5284240150,-54.0566963805
2.9044246404,0.5294246404,-53.7487688984
2.9054252658,0.5304252658,-53.5492446636
2.9064258912,0.5314258912,-53.4176910706
2.9074265166,0.5324265166,-53.3356936816
2.9084271420,0.5334271420,-53.2939730873
2.9094277674,0.5344277674,-53.2880250771
2.9104283927,0.5354283927,-53.3164785303
2.9114290181,0.5364290181,-53.3806580577
2.9124296435,0.5374296435,-53.4850180209
2.9134302689,0.5384302689,-53.6387790600
2.9144308943,0.5394308943,-53.8602741819
2.9154315197,0.5404315197,-54.1897843465
2.9164321451,0.5414321451,-54.7417037073
2.9174327705,0.5424327705,-56.2289481172
2.9184333959,0.5434333959,-55.3151493620
2.9194340213,0.5444340213,-54.4438154981
2.9204346467,0.5454346467,-53.9981948657
2.9214352720,0.5464352720,-53.7075528181
2.9224358974,0.5474358974,-53.5012260713
2.9234365228,0.5484365228,-53.3501398640
2.9244371482,0.5494371482,-53.2396174960
2.9254377736,0.5504377736,-53.1613756822
2.9264383990,0.5514383990,-53.1104684129
2.9274390244,0.5524390244,-53.0839286541
2.9284396498,0.5534396498,-53.0801144723
2.9294402752,0.5544402752,-53.0983990096
2.9304409006,0.5554409006,-53.1390644352
2.9314415260,0.5564415260,-53.2033572770
2.9324421513,0.5574421513,-53.2937275366
2.9334427767,0.5584427767,-53.4143556762
2.9344434021,0.5594434021,-53.5722400774
2.9354440275,0.5604440275,-53.7795720706
2.9364446529,0.5614446529,-54.0596383275
2.9374452783,0.5624452783,-54.4650986880
2.9384459037,0.5634459037,-55.1639164015
2.9394465291,0.5644465291,-60.1249235579
2.9404471545,0.5654471545,-55.2206210683
2.9414477799,0.5664477799,-54.5569793833
2.9424484053,0.5674484053,-54.1914953089
2.9434490306,0.5684490306,-53.9526206947
2.9444496560,0.5694496560,-53.7869789822
2.9454502814,0.5704502814,-53.6710401866
2.9464509068,0.5714509068,-53.5924988091
2.9474515322,0.5724515322,-53.5442825330
2.9484521576,0.5734521576,-53.5221436161
2.9494527830,0.5744527830,-53.5235522978
2.9504534084,0.5754534084,-53.5471525112
2.9514540338,0.5764540338,-53.5925005333
2.9524546592,0.5774546592,-53.6599751541
2.9534552846,0.5784552846,-53.7508244558
2.9544559099,0.5794559099,-53.8673659477
2.9554565353,0.5804565353,-54.0134200169
2.9564571607,0.5814571607,-54.1951814084
2.9574577861,0.5824577861,-54.4230531931
2.9584584115,0.5834584115,-54.7159635545
2.9594590369,0.5844590369,-55.1136182155
2.9604596623,0.5854596623,-55.7248909633
2.9614602877,0.5864602877,-57.1737257885
2.9624609131,0.5874609131,-56.5555937046
2.9634615385,0.5884615385,-55.7261707273
2.9644621639,0.5894621639,-55.3566547108
2.9654627892,0.5904627892,-55.1536605013
2.9664634146,0.5914634146,-55.0448302629
2.9674640400,0.5924640400,-55.0024995996
2.9684646654,0.5934646654,-55.0150105981
2.9694652908,0.5944652908,-55.0789551815
2.9704659162,0.5954659162,-55.1972800761
2.9714665416,0.5964665416,-55.3807021407
2.9724671670,0.5974671670,-55.6542765204
2.9734677924,0.5984677924,-56.0809614857
2.9744684178,0.5994684178,-56.8908528070
2.9754690432,0.6004690432,-58.3227229984
2.9764696685,0.6014696685,-56.5463747211
2.9774702939,0.6024702939,-55.9890659676
2.9784709193,0.6034709193,-55.6818701762
2.9794715447,0.6044715447,-55.4970920108
2.9804721701,0.6054721701,-55.3928206244
2.9814727955,0.6064727955,-55.3523905174
2.9824734209,0.6074734209,-55.3708532742
2.9834740463,0.6084740463,-55.4519622022
2.9844746717,0.6094746717,-55.6106160198
2.9854752971,0.6104752971,-55.8847937649
2.9864759225,0.6114759225,-56.3871856375
2.9874765478,0.6124765478,-57.8276482339
2.9884771732,0.6134771732,-56.8778652533
2.9894777986,0.6144777986,-55.9688320621
2.9904784240,0.6154784240,-55.4889388744
2.9914790494,0.6164790494,-55.1666230055
2.9924796748,0.6174796748,-54.9308396303
2.9934803002,0.6184803002,-54.7522354582
2.9944809256,0.6194809256,-54.6159097094
2.9954815510,0.6204815510,-54.5133909666
2.9964821764,0.6214821764,-54.4395697875
2.9974828018,0.6224828018,-54.3913315828
2.9984834271,0.6234834271,-54.3668943483
2.9994840525,0.6244840525,-54.3654890684
3.0004846779,0.6254846779,-54.3872407441
3.0014853033,0.6264853033,-54.4332036178
3.0024859287,0.6274859287,-54.5055651576
3.0034865541,0.6284865541,-54.6081049932
3.0044871795,0.6294871795,-54.7471356290
3.0054878049,0.6304878049,-54.9335171368
3.0064884303,0.6314884303,-55.1875030185
3.0074890557,0.6324890557,-55.5529456722
3.0084896811,0.6334896811,-56.1569323021
3.0094903064,0.6344903064,-57.9232596156
3.0104909318,0.6354909318,-56.6105012198
3.0114915572,0.6364915572,-55.8221652321
3.0124921826,0.6374921826,-55.4168258196
3.0134928080,0.6384928080,-55.1586588240
3.0144934334,0.6394934334,-54.9828152213
3.0154940588,0.6404940588,-54.8622661727
3.0164946842,0.6414946842,-54.7834484061
3.0174953096,0.6424953096,-54.7389242654
3.0184959350,0.6434959350,-54.7245665393
3.0194965604,0.6444965604,-54.7383388861
3.0204971857,0.6454971857,-54.7797740861
3.0214978111,0.6464978111,-54.8498451801
3.0224984365,0.6474984365,-54.9511612898
3.0234990619,0.6484990619,-55.0885889494
3.0244996873,0.6494996873,-55.2706700788
3.0255003127,0.6505003127,-55.5129311830
3.0265009381,0.6515009381,-55.8467843466
3.0275015635,0.6525015635,-56.3509089041
3.0285021889,0.6535021889,-57.3520419229
3.0295028143,0.6545028143,-57.8600479432
3.0305034396,0.6555034396,-56.6428943253
3.0315040650,0.6565040650,-56.1741765471
3.0325046904,0.6575046904,-55.9142251858
3.0335053158,0.6585053158,-55.7631659766
3.0345059412,0.6595059412,-55.6858963875
3.0355065666,0.6605065666,-55.6681283079
3.0365071920,0.6615071920,-55.7056879614
3.0375078174,0.6625078174,-55.8020495997
3.0385084428,0.6635084428,-55.9703287095
3.0395090682,0.6645090682,-56.2427239060
3.0405096936,0.6655096936,-56.7081960454
3.0415103189,0.6665103189,-57.7943087543
3.0425109443,0.6675109443,-57.7073993081
3.0435115697,0.6685115697,-56.6225486177
3.0445121951,0.6695121951,-56.1213400760
3.0455128205,0.6705128205,-55.8048990011
3.0465134459,0.6715134459,-55.5858238073
3.0475140713,0.6725140713,-55.4304381682
3.0485146967,0.6735146967,-55.3225500719
3.0495153221,0.6745153221,-55.2535740827
3.0505159475,0.6755159475,-55.2189714221
3.0515165729,0.6765165729,-55.2168051053
3.0525171982,0.6775171982,-55.2472203735
3.0535178236,0.6785178236,-55.3125062850
3.0545184490,0.6795184490,-55.4177790048
3.0555190744,0.6805190744,-55.5727619110
3.0565196998,0.6815196998,-55.7962456067
3.0575203252,0.6825203252,-56.1291149236
3.0585209506,0.6835209506,-56.6873784435
3.0595215760,0.6845215760,-58.2052045686
3.0605222014,0.6855222014,-57.2501870079
3.0615228268,0.6865228268,-56.3939071770
3.0625234522,0.6875234522,-55.9595102812
3.0635240775,0.6885240775,-55.6810967482
3.0645247029,0.6895247029,-55.4889989031
3.0655253283,0.6905253283,-55.3547125751
3.0665259537,0.6915259537,-55.2640946811
3.0675265791,0.6925265791,-55.2094756173
3.0685272045,0.6935272045,-55.1866828006
3.0695278299,0.6945278299,-55.1937774291
3.0705284553,0.6955284553,-55.2305449685
3.0715290807,0.6965290807,-55.2984293462
3.0725297061,0.6975297061,-55.4008735382
3.0735303315,0.6985303315,-55.5442622217
3.0745309568,0.6995309568,-55.7401168454
3.0755315822,0.7005315822,-56.0105969508
3.0765322076,0.7015322076,-56.4053071850
3.0775328330,0.7025328330,-57.0773673979
3.0785334584,0.7035334584,-59.8010347259
3.0795340838,0.7045340838,-57.2859687257
3.0805347092,0.7055347092,-56.6064519279
3.0815353346,0.7065353346,-56.2546917575
3.0825359600,0.7075359600,-56.0425403631
3.0835365854,0.7085365854,-55.9147120820
3.0845372108,0.7095372108,-55.8486867604
3.0855378361,0.7105378361,-55.8347822866
3.0865384615,0.7115384615,-55.8703828296
3.0875390869,0.7125390869,-55.9586233184
3.0885397123,0.7135397123,-56.1099066387
3.0895403377,0.7145403377,-56.3481398339
3.0905409631,0.7155409631,-56.7324897770
3.0915415885,0.7165415885,-57.4714416597
3.0925422139,0.7175422139,-59.3014382560
3.0935428393,0.7185428393,-57.1794191477
3.0945434647,0.7195434647,-56.5603589401
3.0955440901,0.7205440901,-56.2028198250
3.0965447154,0.7215447154,-55.9672220189
3.0975453408,0.7225453408,-55.8074628486
3.0985459662,0.7235459662,-55.7032823621
3.0995465916,0.7245465916,-55.6448818640
3.1005472170,0.7255472170,-55.6279764226
3.1015478424,0.7265478424,-55.6521058151
3.1025484678,0.7275484678,-55.7204967553
3.1035490932,0.7285490932,-55.8413576667
3.1045497186,0.7295497186,-56.0318601047
3.1055503440,0.7305503440,-56.3300798505
3.1065509694,0.7315509694,-56.8425642071
3.1075515947,0.7325515947,-58.1769750231
3.1085522201,0.7335522201,-57.5046678876
3.1095528455,0.7345528455,-56.5721470825
3.1105534709,0.7355534709,-56.1038299232
3.1115540963,0.7365540963,-55.7999878870
3.1125547217,0.7375547217,-55.5858968028
3.1135553471,0.7385553471,-55.4315000620
3.1145559725,0.7395559725,-55.3220031299
3.1155565979,0.7405565979,-55.2494159452
3.1165572233,0.7415572233,-55.2094049023
3.1175578487,0.7425578487,-55.1999735794
3.1185584740,0.7435584740,-55.2209457903
3.1195590994,0.7445590994,-55.2739288979
3.1205597248,0.7455597248,-55.3627368116
3.1215603502,0.7465603502,-55.4945308775
3.1225609756,0.7475609756,-55.6825278078
3.1235616010,0.7485616010,-55.9530739203
3.1245622264,0.7495622264,-56.3689123217
3.1255628518,0.7505628518,-57.1532396215
3.1265634772,0.7515634772,-58.6993466230
3.1275641026,0.7525641026,-56.8107685666
3.1285647280,0.7535647280,-56.2184194307
3.1295653533,0.7545653533,-55.8748781551
3.1305659787,0.7555659787,-55.6477463865
3.1315666041,0.7565666041,-55.4923328518
3.1325672295,0.7575672295,-55.3885331682
3.1335678549,0.7585678549,-55.3261006865
3.1345684803,0.7595684803,-55.2997391570
3.1355691057,0.7605691057,-55.3071882397
3.1365697311,0.7615697311,-55.3485239829
3.1375703565,0.7625703565,-55.4261657010
3.1385709819,0.7635709819,-55.5455928631
3.1395716073,0.7645716073,-55.7172923854
3.1405722326,0.7655722326,-55.9617511251
3.1415728580,0.7665728580,-56.3244922983
3.1425734834,0.7675734834,-56.9410536207
3.1435741088,0.7685741088,-58.9325144253
3.1445747342,0.7695747342,-57.2888560005
3.1455753596,0.7705753596,-56.5372973067
3.1465759850,0.7715759850,-56.1487748891
3.1475766104,0.7725766104,-55.9065774935
3.1485772358,0.7735772358,-55.7496922428
3.1495778612,0.7745778612,-55.6530523195
3.1505784866,0.7755784866,-55.6049165892
3.1515791119,0.7765791119,-55.6001419091
3.1525797373,0.7775797373,-55.6379236272
3.1535803627,0.7785803627,-55.7214686429
3.1545809881,0.7795809881,-55.8592924074
3.1555816135,0.7805816135,-56.0694491261
3.1565822389,0.7815822389,-56.3925237841
3.1575828643,0.7825828643,-56.9452062908
3.1585834897,0.7835834897,-58.4776731390
3.1595841151,0.7845841151,-57.4842582882
3.1605847405,0.7855847405,-56.6329340554
3.1615853659,0.7865853659,-56.2019052783
3.1625859912,0.7875859912,-55.9288043997
3.1635866166,0.7885866166,-55.7448305350
3.1645872420,0.7895872420,-55.6221740904
3.1655878674,0.7905878674,-55.5475545733
3.1665884928,0.7915884928,-55.5145214076
3.1675891182,0.7925891182,-55.5207235119
3.1685897436,0.7935897436,-55.5670749709
3.1695903690,0.7945903690,-55.6580891598
3.1705909944,0.7955909944,-55.8036618230
3.1715916198,0.7965916198,-56.0240726345
3.1725922452,0.7975922452,-56.3654264076
3.1735928705,0.7985928705,-56.9675437474
3.1745934959,0.7995934959,-59.0836789617
3.1755941213,0.8005941213,-57.2148834235
3.1765947467,0.8015947467,-56.4538014863
3.1775953721,0.8025953721,-56.0436097029
3.1785959975,0.8035959975,-55.7757473356
3.1795966229,0.8045966229,-55.5900989522
3.1805972483,0.8055972483,-55.4612613338
3.1815978737,0.8065978737,-55.3765680999
3.1825984991,0.8075984991,-55.3293474447
3.1835991245,0.8085991245,-55.3163664595
3.1845997498,0.8095997498,-55.3368269442
3.1856003752,0.8106003752,-55.3921439820
3.1866010006,0.8116010006,-55.4863605959
3.1876016260,0.8126016260,-55.6274814913
3.1886022514,0.8136022514,-55.8308240206
3.1896028768,0.8146028768,-56.1282706409
3.1906035022,0.8156035022,-56.6015463676
3.1916041276,0.8166041276,-57.6045308419
3.1926047530,0.8176047530,-57.9020921214
3.1936053784,0.8186053784,-56.7119648353
3.1946060038,0.8196060038,-56.2086902556
3.1956066291,0.8206066291,-55.9034321342
3.1966072545,0.8216072545,-55.6996182599
3.1976078799,0.8226078799,-55.5612971540
3.1986085053,0.8236085053,-55.4715527507
3.1996091307,0.8246091307,-55.4215863294
3.2006097561,0.8256097561,-55.4068648122
3.2016103815,0.8266103815,-55.4255838684
3.2026110069,0.8276110069,-55.4781323279
3.2036116323,0.8286116323,-55.5671887055
3.2046122577,0.8296122577,-55.6985121059
3.2056128831,0.8306128831,-55.8830006419
3.2066135084,0.8316135084,-56.1419612822
3.2076141338,0.8326141338,-56.5231682474
3.2086147592,0.8336147592,-57.1722429093
3.2096153846,0.8346153846,-59.5280316459
3.2106160100,0.8356160100,-57.4351779824
3.2116166354,0.8366166354,-56.7272986717
3.2126172608,0.8376172608,-56.3598528945
3.2136178862,0.8386178862,-56.1335952785
3.2146185116,0.8396185116,-55.9904768299
3.2156191370,0.8406191370,-55.9061728580
3.2166197624,0.8416197624,-55.8689622873
3.2176203877,0.8426203877,-55.8732718662
3.2186210131,0.8436210131,-55.9173503959
3.2196216385,0.8446216385,-56.0026035367
3.2206222639,0.8456222639,-56.1340245358
3.2216228893,0.8466228893,-56.3220715484
3.2226235147,0.8476235147,-56.5878494086
3.2236241401,0.8486241401,-56.9791537135
3.2246247655,0.8496247655,-57.6420606707
3.2256253909,0.8506253909,-60.0296351327
3.2266260163,0.8516260163,-57.9383925267
3.2276266417,0.8526266417,-57.2565537185
3.2286272670,0.8536272670,-56.9198712777
3.2296278924,0.8546278924,-56.7310024688
3.2306285178,0.8556285178,-56.6339924078
3.2316291432,0.8566291432,-56.6076062241
3.2326297686,0.8576297686,-56.6450648583
3.2336303940,0.8586303940,-56.7493166298
3.2346310194,0.8596310194,-56.9348665753
3.2356316448,0.8606316448,-57.2393003675
3.2366322702,0.8616322702,-57.7737261537
3.2376328956,0.8626328956,-59.2216099089
3.2386335210,0.8636335210,-58.3804379200
3.2396341463,0.8646341463,-57.5136250958
3.2406347717,0.8656347717,-57.0912155620
3.2416353971,0.8666353971,-56.8367242828
3.2426360225,0.8676360225,-56.6801773975
3.2436366479,0.8686366479,-56.5948114280
3.2446372733,0.8696372733,-56.5698514795
3.2456378987,0.8706378987,-56.6033658275
3.2466385241,0.8716385241,-56.7012389945
3.2476391495,0.8726391495,-56.8807789508
3.2486397749,0.8736397749,-57.1847919457
3.2496404003,0.8746404003,-57.7442648580
3.2506410256,0.8756410256,-59.6020739900
3.2516416510,0.8766416510,-58.0409751899
3.2526422764,0.8776422764,-57.2401164433
3.2536429018,0.8786429018,-56.8131422870
3.2546435272,0.8796435272,-56.5365799592
3.2556441526,0.8806441526,-56.3478843597
3.2566447780,0.8816447780,-56.2211928253
3.2576454034,0.8826454034,-56.1441144838
3.2586460288,0.8836460288,-56.1108026299
3.2596466542,0.8846466542,-56.1195246596
3.2606472795,0.8856472795,-56.1720567204
3.2616479049,0.8866479049,-56.2743688430
3.2626485303,0.8876485303,-56.4392155447
3.2636491557,0.8886491557,-56.6935494291
3.2646497811,0.8896497811,-57.1038461977
3.2656504065,0.8906504065,-57.9185536550
3.2666510319,0.8916510319,-59.0617032044
3.2676516573,0.8926516573,-57.4225679692
3.2686522827,0.8936522827,-56.8492525893
3.2696529081,0.8946529081,-56.5130143283
3.2706535335,0.8956535335,-56.2923006882
3.2716541588,0.8966541588,-56.1451877545
3.2726547842,0.8976547842,-56.0529153449
3.2736554096,0.8986554096,-56.0063425191
3.2746560350,0.8996560350,-56.0014755073
3.2756566604,0.9006566604,-56.0379119525
3.2766572858,0.9016572858,-56.1186896054
3.2776579112,0.9026579112,-56.2514108560
3.2786585366,0.9036585366,-56.4516747665
3.2796591620,0.9046591620,-56.7530452009
3.2806597874,0.9056597874,-57.2442204126
3.2816604128,0.9066604128,-58.3395422113
3.2826610381,0.9076610381,-58.3437621454
3.2836616635,0.9086616635,-57.2716404223
3.2846622889,0.9096622889,-56.8012524757
3.2856629143,0.9106629143,-56.5211381871
3.2866635397,0.9116635397,-56.3433285379
3.2876641651,0.9126641651,-56.2349070639
3.2886647905,0.9136647905,-56.1810738022
3.2896654159,0.9146654159,-56.1753435800
3.2906660413,0.9156660413,-56.2163771494
3.2916666667,0.9166666667,-56.3073814441
3.2926672921,0.9176672921,-56.4574590249
3.2936679174,0.9186679174,-56.6863599694
3.2946685428,0.9196685428,-57.0396483307
3.2956691682,0.9206691682,-57.6554752021
3.2966697936,0.9216697936,-59.7371185358
3.2976704190,0.9226704190,-57.9686893124
3.2986710444,0.9236710444,-57.2333810672
3.2996716698,0.9246716698,-56.8586670288
3.3006722952,0.9256722952,-56.6340363261
3.3016729206,0.9266729206,-56.5003435121
3.3026735460,0.9276735460,-56.4342089123
3.3036741714,0.9286741714,-56.4262125637
3.3046747967,0.9296747967,-56.4749269515
3.3056754221,0.9306754221,-56.5861148385
3.3066760475,0.9316760475,-56.7759916619
3.3076766729,0.9326766729,-57.0835129962
3.3086772983,0.9336772983,-57.6221456720
3.3096779237,0.9346779237,-59.1015023830
3.3106785491,0.9356785491,-58.1989868037
3.3116791745,0.9366791745,-57.3400521865
3.3126797999,0.9376797999,-56.9173401858
3.3136804253,0.9386804253,-56.6605112554
3.3146810507,0.9396810507,-56.5004090791
3.3156816760,0.9406816760,-56.4103093831
3.3166823014,0.9416823014,-56.3790957003
3.3176829268,0.9426829268,-56.4040319848
3.3186835522,0.9436835522,-56.4893113369
3.3196841776,0.9446841776,-56.6483858440
3.3206848030,0.9456848030,-56.9134169211
3.3216854284,0.9466854284,-57.3722417166
3.3226860538,0.9476860538,-58.4397223930
3.3236866792,0.9486866792,-58.4115081251
3.3246873046,0.9496873046,-57.3162572424
3.3256879300,0.9506879300,-56.8232249449
3.3266885553,0.9516885553,-56.5219819074
3.3276891807,0.9526891807,-56.3245927049
3.3286898061,0.9536898061,-56.1981662339
3.3296904315,0.9546904315,-56.1280216363
3.3306910569,0.9556910569,-56.1079608338
3.3316916823,0.9566916823,-56.1372314736
3.3326923077,0.9576923077,-56.2202185132
3.3336929331,0.9586929331,-56.3685322277
3.3346935585,0.9596935585,-56.6080094667
3.3356941839,0.9606941839,-57.0030821751
3.3366948093,0.9616948093,-57.7918100872
3.3376954346,0.9626954346,-59.0658060633
3.3386960600,0.9636960600,-57.3354319860
3.3396966854,0.9646966854,-56.7502191641
3.3406973108,0.9656973108,-56.4093499446
3.3416979362,0.9666979362,-56.1875493198
3.3426985616,0.9676985616,-56.0422558674
3.3436991870,0.9686991870,-55.9548221654
3.3446998124,0.9696998124,-55.9166564992
3.3457004378,0.9707004378,-55.9248139699
3.3467010632,0.9717010632,-55.9807516639
3.3477016886,0.9727016886,-56.0909361085
3.3487023139,0.9737023139,-56.2699170778
3.3497029393,0.9747029393,-56.5497354555
3.3507035647,0.9757035647,-57.0148476865
3.3517041901,0.9767041901,-58.0451994973
3.3527048155,0.9777048155,-58.1947649428
3.3537054409,0.9787054409,-57.0541732414
3.3547060663,0.9797060663,-56.5608150898
3.3557066917,0.9807066917,-56.2644562254
3.3567073171,0.9817073171,-56.0728652880
3.3577079425,0.9827079425,-55.9518917235
3.3587085679,0.9837085679,-55.8861846234
3.3597091932,0.9847091932,-55.8689153284
3.3607098186,0.9857098186,-55.8984504254
3.3617104440,0.9867104440,-55.9776562298
3.3627110694,0.9877110694,-56.1151184033
3.3637116948,0.9887116948,-56.3295751240
3.3647123202,0.9897123202,-56.6639272043
3.3657129456,0.9907129456,-57.2449958120
3.3667135710,0.9917135710,-59.0047251794
3.3677141964,0.9927141964,-57.6668927705
3.3687148218,0.9937148218,-56.8777018455
3.3697154472,0.9947154472,-56.4775684861
3.3707160725,0.9957160725,-56.2322258247
3.3717166979,0.9967166979,-56.0778779164
3.3727173233,0.9977173233,-55.9888988936
3.3737179487,0.9987179487,-55.9537852164
3.3747185741,0.9997185741,-55.9682343903
3.3757191995,1.0007191995,-56.0330954176
3.3767198249,1.0017198249,-56.1547226474
3.3777204503,1.0027204503,-56.3481171014
3.3787210757,1.0037210757,-56.6470000802
3.3797217011,1.0047217011,-57.1423854013
3.3807223265,1.0057223265,-58.2731693476
3.3817229518,1.0067229518,-58.1760898394
3.3827235772,1.0077235772,-57.1415085830
3.3837242026,1.0087242026,-56.6847239973
3.3847248280,1.0097248280,-56.4169942848
3.3857254534,1.0107254534,-56.2532679781
3.3867260788,1.0117260788,-56.1619021998
3.3877267042,1.0127267042,-56.1292787941
3.3887273296,1.0137273296,-56.1505327876
3.3897279550,1.0147279550,-56.2269758101
3.3907285804,1.0157285804,-56.3667069318
3.3917292058,1.0167292058,-56.5891613186
3.3927298311,1.0177298311,-56.9406888962
3.3937304565,1.0187304565,-57.5649624052
3.3947310819,1.0197310819,-59.8550646609
3.3957317073,1.0207317073,-57.8138957582
3.3967323327,1.0217323327,-57.0983422780
3.3977329581,1.0227329581,-56.7321289134
3.3987335835,1.0237335835,-56.5147890953
3.3997342089,1.0247342089,-56.3890783889
3.4007348343,1.0257348343,-56.3324038043
3.4017354597,1.0267354597,-56.3359728017
3.4027360851,1.0277360851,-56.3991861798
3.4037367104,1.0287367104,-56.5292698215
3.4047373358,1.0297373358,-56.7456211765
3.4057379612,1.0307379612,-57.0960834262
3.4067385866,1.0317385866,-57.7330752236
3.4077392120,1.0327392120,-60.4635649343
3.4087398374,1.0337398374,-57.8856873647
3.4097404628,1.0347404628,-57.1925628557
3.4107410882,1.0357410882,-56.8328150858
3.4117417136,1.0367417136,-56.6193242402
3.4127423390,1.0377423390,-56.4975527140
3.4137429644,1.0387429644,-56.4461571434
3.4147435897,1.0397435897,-56.4574900397
3.4157442151,1.0407442151,-56.5326317652
3.4167448405,1.0417448405,-56.6820141620
3.4177454659,1.0427454659,-56.9325906102
3.4187460913,1.0437460913,-57.3559562993
3.4197467167,1.0447467167,-58.2412320032
3.4207473421,1.0457473421,-58.9670232533
3.4217479675,1.0467479675,-57.5791368802
3.4227485929,1.0477485929,-57.0542363430
3.4237492183,1.0487492183,-56.7554260873
3.4247498437,1.0497498437,-56.5746631381
3.4257504690,1.0507504690,-56.4746908353
3.4267510944,1.0517510944,-56.4404574428
3.4277517198,1.0527517198,-56.4676008212
3.4287523452,1.0537523452,-56.5598479592
3.4297529706,1.0547529706,-56.7312252591
3.4307535960,1.0557535960,-57.0165172691
3.4317542214,1.0567542214,-57.5143564493
3.4327548468,1.0577548468,-58.7486227525
3.4337554722,1.0587554722,-58.3363191769
3.4347560976,1.0597560976,-57.3760562057
3.4357567230,1.0607567230,-56.9305411887
3.4367573483,1.0617573483,-56.6665270303
3.4377579737,1.0627579737,-56.5060917212
3.4387585991,1.0637585991,-56.4200707875
3.4397592245,1.0647592245,-56.3965775365
3.4407598499,1.0657598499,-56.4328489054
3.4417604753,1.0667604753,-56.5336924949
3.4427611007,1.0677611007,-56.7142759392
3.4437617261,1.0687617261,-57.0115329885
3.4447623515,1.0697623515,-57.5316119970
3.4457629769,1.0707629769,-58.8854704923
3.4467636023,1.0717636023,-58.2262540536
3.4477642276,1.0727642276,-57.3265071152
3.4487648530,1.0737648530,-56.8982952759
3.4497654784,1.0747654784,-56.6441171883
3.4507661038,1.0757661038,-56.4909583055
3.4517667292,1.0767667292,-56.4111162842
3.4527673546,1.0777673546,-56.3933303662
3.4537679800,1.0787679800,-56.4351979235
3.4547686054,1.0797686054,-56.5418245444
3.4557692308,1.0807692308,-56.7287693502
3.4567698562,1.0817698562,-57.0338051248
3.4577704816,1.0827704816,-57.5661734686
3.4587711069,1.0837711069,-58.9766699122
3.4597717323,1.0847717323,-58.2212307351
3.4607723577,1.0857723577,-57.3474302880
3.4617729831,1.0867729831,-56.9306275421
3.4627736085,1.0877736085,-56.6857091760
3.4637742339,1.0887742339,-56.5415961635
3.4647748593,1.0897748593,-56.4713614018
3.4657754847,1.0907754847,-56.4643553858
3.4667761101,1.0917761101,-56.5189647015
3.4677767355,1.0927767355,-56.6416603078
3.4687773609,1.0937773609,-56.8509270800
3.4697779862,1.0947779862,-57.1925988910
3.4707786116,1.0957786116,-57.8104033566
3.4717792370,1.0967792370,-60.1132295592
3.4727798624,1.0977798624,-58.0477068892
3.4737804878,1.0987804878,-57.3335357690
3.4747811132,1.0997811132,-56.9703668672
3.4757817386,1.1007817386,-56.7586674421
3.4767823640,1.1017823640,-56.6417447967
3.4777829894,1.1027829894,-56.5977703482
3.4787836148,1.1037836148,-56.6192244989
3.4797842402,1.1047842402,-56.7078355533
3.4807848655,1.1057848655,-56.8755951835
3.4817854909,1.1067854909,-57.1534829563
3.4827861163,1.1077861163,-57.6271392524
3.4837867417,1.1087867417,-58.6944606055
3.4847873671,1.1097873671,-58.7716801082
3.4857879925,1.1107879925,-57.6857657059
3.4867886179,1.1117886179,-57.2287985968
3.4877892433,1.1127892433,-56.9736722256
