u,x,lnF
1.7275625391,-0.0499374609,-15.2741726683
1.7285631645,-0.0489368355,-15.2905264399
1.7295637899,-0.0479362101,-15.3075436496
1.7305644153,-0.0469355847,-15.3252289911
1.7315650407,-0.0459349593,-15.3435878927
1.7325656660,-0.0449343340,-15.3626265411
1.7335662914,-0.0439337086,-15.3823519084
1.7345669168,-0.0429330832,-15.4027717838
1.7355675422,-0.0419324578,-15.4238948098
1.7365681676,-0.0409318324,-15.4457305228
1.7375687930,-0.0399312070,-15.4682893996
1.7385694184,-0.0389305816,-15.4915829096
1.7395700438,-0.0379299562,-15.5156235729
1.7405706692,-0.0369293308,-15.5404250267
1.7415712946,-0.0359287054,-15.5660020989
1.7425719199,-0.0349280801,-15.5923708905
1.7435725453,-0.0339274547,-15.6195488687
1.7445731707,-0.0329268293,-15.6475549710
1.7455737961,-0.0319262039,-15.6764097216
1.7465744215,-0.0309255785,-15.7061353635
1.7475750469,-0.0299249531,-15.7367560059
1.7485756723,-0.0289243277,-15.7682977915
1.7495762977,-0.0279237023,-15.8007890850
1.7505769231,-0.0269230769,-15.8342606870
1.7515775485,-0.0259224515,-15.8687460768
1.7525781739,-0.0249218261,-15.9042816888
1.7535787992,-0.0239212008,-15.9409072287
1.7545794246,-0.0229205754,-15.9786660354
1.7555800500,-0.0219199500,-16.0176054976
1.7565806754,-0.0209193246,-16.0577775342
1.7575813008,-0.0199186992,-16.0992391517
1.7585819262,-0.0189180738,-16.1420530924
1.7595825516,-0.0179174484,-16.1862885927
1.7605831770,-0.0169168230,-16.2320222741
1.7615838024,-0.0159161976,-16.2793391955
1.7625844278,-0.0149155722,-16.3283341037
1.7635850532,-0.0139149468,-16.3791129277
1.7645856785,-0.0129143215,-16.4317945767
1.7655863039,-0.0119136961,-16.4865131183
1.7665869293,-0.0109130707,-16.5434204389
1.7675875547,-0.0099124453,-16.6026895175
1.7685881801,-0.0089118199,-16.6645184944
1.7695888055,-0.0079111945,-16.7291357750
1.7705894309,-0.0069105691,-16.7968065034
1.7715900563,-0.0059099437,-16.8678408718
1.7725906817,-0.0049093183,-16.9426049274
1.7735913071,-0.0039086929,-17.0215348363
1.7745919325,-0.0029080675,-17.1051560226
1.7755925578,-0.0019074422,-17.1941093294
1.7765931832,-0.0009068168,-17.2891875394
1.7775938086,0.0000938086,-17.3913876075
1.7785944340,0.0010944340,-17.5019874824
1.7795950594,0.0020950594,-17.6226628714
1.7805956848,0.0030956848,-17.7556717880
1.7815963102,0.0040963102,-17.9041603851
1.7825969356,0.0050969356,-18.0727004010
1.7835975610,0.0060975610,-18.2683069228
1.7845981864,0.0070981864,-18.5025660801
1.7855988118,0.0080988118,-18.7967418828
1.7865994371,0.0090994371,-19.1968966653
1.7876000625,0.0101000625,-19.8390056281
1.7886006879,0.0111006879,-21.8481768035
1.7896013133,0.0121013133,-20.1995058070
1.7906019387,0.0131019387,-19.4372616460
1.7916025641,0.0141025641,-19.0247983433
1.7926031895,0.0151031895,-18.7449326101
1.7936038149,0.0161038149,-18.5356149862
1.7946044403,0.0171044403,-18.3702784671
1.7956050657,0.0181050657,-18.2350720308
1.7966056911,0.0191056911,-18.1218526093
1.7976063164,0.0201063164,-18.0254252388
1.7986069418,0.0211069418,-17.9422727893
1.7996075672,0.0221075672,-17.8699038473
1.8006081926,0.0231081926,-17.8064895870
1.8016088180,0.0241088180,-17.7506483886
1.8026094434,0.0251094434,-17.7013114671
1.8036100688,0.0261100688,-17.6576354935
1.8046106942,0.0271106942,-17.6189437726
1.8056113196,0.0281113196,-17.5846854644
1.8066119450,0.0291119450,-17.5544065908
1.8076125704,0.0301125704,-17.5277289656
1.8086131957,0.0311131957,-17.5043345849
1.8096138211,0.0321138211,-17.4839538657
1.8106144465,0.0331144465,-17.4663566492
1.8116150719,0.0341150719,-17.4513452263
1.8126156973,0.0351156973,-17.4387488650
1.8136163227,0.0361163227,-17.4284194698
1.8146169481,0.0371169481,-17.4202281059
1.8156175735,0.0381175735,-17.4140621909
1.8166181989,0.0391181989,-17.4098232091
1.8176188243,0.0401188243,-17.4074248375
1.8186194497,0.0411194497,-17.4067914013
1.8196200750,0.0421200750,-17.4078565934
1.8206207004,0.0431207004,-17.4105624096
1.8216213258,0.0441213258,-17.4148582601
1.8226219512,0.0451219512,-17.4207002260
1.8236225766,0.0461225766,-17.4280504392
1.8246232020,0.0471232020,-17.4368765633
1.8256238274,0.0481238274,-17.4471513634
1.8266244528,0.0491244528,-17.4588523505
1.8276250782,0.0501250782,-17.4719614921
1.8286257036,0.0511257036,-17.4864649807
1.8296263290,0.0521263290,-17.5023530549
1.8306269543,0.0531269543,-17.5196198686
1.8316275797,0.0541275797,-17.5382634048
1.8326282051,0.0551282051,-17.5582854315
1.8336288305,0.0561288305,-17.5796915002
1.8346294559,0.0571294559,-17.6024909851
1.8356300813,0.0581300813,-17.6266971647
1.8366307067,0.0591307067,-17.6523273481
1.8376313321,0.0601313321,-17.6794030480
1.8386319575,0.0611319575,-17.7079502052
1.8396325829,0.0621325829,-17.7379994702
1.8406332083,0.0631332083,-17.7695865489
1.8416338336,0.0641338336,-17.8027526212
1.8426344590,0.0651344590,-17.8375448451
1.8436350844,0.0661350844,-17.8740169590
1.8446357098,0.0671357098,-17.9122300031
1.8456363352,0.0681363352,-17.9522531793
1.8466369606,0.0691369606,-17.9941648821
1.8476375860,0.0701375860,-18.0380539350
1.8486382114,0.0711382114,-18.0840210798
1.8496388368,0.0721388368,-18.1321807801
1.8506394622,0.0731394622,-18.1826634179
1.8516400876,0.0741400876,-18.2356179857
1.8526407129,0.0751407129,-18.2912154118
1.8536413383,0.0761413383,-18.3496527039
1.8546419637,0.0771419637,-18.4111581589
1.8556425891,0.0781425891,-18.4759979863
1.8566432145,0.0791432145,-18.5444848251
1.8576438399,0.0801438399,-18.6169888436
1.8586444653,0.0811444653,-18.6939524168
1.8596450907,0.0821450907,-18.7759098610
1.8606457161,0.0831457161,-18.8635144669
1.8616463415,0.0841463415,-18.9575763291
1.8626469669,0.0851469669,-19.0591165966
1.8636475922,0.0861475922,-19.1694475141
1.8646482176,0.0871482176,-19.2902945275
1.8656488430,0.0881488430,-19.4239901261
1.8666494684,0.0891494684,-19.5737968142
1.8676500938,0.0901500938,-19.7444785314
1.8686507192,0.0911507192,-19.9433922981
1.8696513446,0.0921513446,-20.1827977250
1.8706519700,0.0931519700,-20.4854968107
1.8716525954,0.0941525954,-20.9020055933
1.8726532208,0.0951532208,-21.5888525657
1.8736538462,0.0961538462,-24.5356721650
1.8746544715,0.0971544715,-21.7460125108
1.8756550969,0.0981550969,-21.0460450802
1.8766557223,0.0991557223,-20.6543378512
1.8776563477,0.1001563477,-20.3859465604
1.8786569731,0.1011569731,-20.1846967490
1.8796575985,0.1021575985,-20.0259128378
1.8806582239,0.1031582239,-19.8965426350
1.8816588493,0.1041588493,-19.7888421037
1.8826594747,0.1051594747,-19.6978408368
1.8836601001,0.1061601001,-19.6201604758
1.8846607255,0.1071607255,-19.5534024704
1.8856613508,0.1081613508,-19.4958047537
1.8866619762,0.1091619762,-19.4460369979
1.8876626016,0.1101626016,-19.4030723373
1.8886632270,0.1111632270,-19.3661036867
1.8896638524,0.1121638524,-19.3344872801
1.8906644778,0.1131644778,-19.3077034803
1.8916651032,0.1141651032,-19.2853289139
1.8926657286,0.1151657286,-19.2670162491
1.8936663540,0.1161663540,-19.2524792659
1.8946669794,0.1171669794,-19.2414816750
1.8956676048,0.1181676048,-19.2338286514
1.8966682301,0.1191682301,-19.2293603712
1.8976688555,0.1201688555,-19.2279470594
1.8986694809,0.1211694809,-19.2294852000
1.8996701063,0.1221701063,-19.2338946612
1.9006707317,0.1231707317,-19.2411165595
1.9016713571,0.1241713571,-19.2511117395
1.9026719825,0.1251719825,-19.2638597845
1.9036726079,0.1261726079,-19.2793585055
1.9046732333,0.1271732333,-19.2976238809
1.9056738587,0.1281738587,-19.3186904445
1.9066744841,0.1291744841,-19.3426121421
1.9076751094,0.1301751094,-19.3694637013
1.9086757348,0.1311757348,-19.3993425921
1.9096763602,0.1321763602,-19.4323716874
1.9106769856,0.1331769856,-19.4687027869
1.9116776110,0.1341776110,-19.5085212272
1.9126782364,0.1351782364,-19.5520518987
1.9136788618,0.1361788618,-19.5995671152
1.9146794872,0.1371794872,-19.6513969824
1.9156801126,0.1381801126,-19.7079431966
1.9166807380,0.1391807380,-19.7696976590
1.9176813634,0.1401813634,-19.8372680008
1.9186819887,0.1411819887,-19.9114132737
1.9196826141,0.1421826141,-19.9930950201
1.9206832395,0.1431832395,-20.0835523581
1.9216838649,0.1441838649,-20.1844159783
1.9226844903,0.1451844903,-20.2978880028
1.9236851157,0.1461851157,-20.4270393151
1.9246857411,0.1471857411,-20.5763303654
1.9256863665,0.1481863665,-20.7525931476
1.9266869919,0.1491869919,-20.9670719221
1.9276876173,0.1501876173,-21.2402793656
1.9286882427,0.1511882427,-21.6161779433
1.9296888680,0.1521888680,-22.2215977993
1.9306894934,0.1531894934,-23.9729983442
1.9316901188,0.1541901188,-22.6588363221
1.9326907442,0.1551907442,-21.8455406074
1.9336913696,0.1561913696,-21.4074942845
1.9346919950,0.1571919950,-21.1076764186
1.9356926204,0.1581926204,-20.8806726321
1.9366932458,0.1591932458,-20.6988590569
1.9376938712,0.1601938712,-20.5479426919
1.9386944966,0.1611944966,-20.4195601502
1.9396951220,0.1621951220,-20.3083922211
1.9406957473,0.1631957473,-20.2108447685
1.9416963727,0.1641963727,-20.1243748598
1.9426969981,0.1651969981,-20.0471169182
1.9436976235,0.1661976235,-19.9776616306
1.9446982489,0.1671982489,-19.9149183356
1.9456988743,0.1681988743,-19.8580257084
1.9466994997,0.1691994997,-19.8062917282
1.9477001251,0.1702001251,-19.7591521142
1.9487007505,0.1712007505,-19.7161408030
1.9497013759,0.1722013759,-19.6768685124
1.9507020013,0.1732020013,-19.6410068691
1.9517026266,0.1742026266,-19.6082764535
1.9527032520,0.1752032520,-19.5784376566
1.9537038774,0.1762038774,-19.5512835904
1.9547045028,0.1772045028,-19.5266345224
1.9557051282,0.1782051282,-19.5043334591
1.9567057536,0.1792057536,-19.4842426027
1.9577063790,0.1802063790,-19.4662404854
1.9587070044,0.1812070044,-19.4502196296
1.9597076298,0.1822076298,-19.4360846238
1.9607082552,0.1832082552,-19.4237505292
1.9617088806,0.1842088806,-19.4131415517
1.9627095059,0.1852095059,-19.4041899282
1.9637101313,0.1862101313,-19.3968349877
1.9647107567,0.1872107567,-19.3910223567
1.9657113821,0.1882113821,-19.3867032830
1.9667120075,0.1892120075,-19.3838340580
1.9677126329,0.1902126329,-19.3823755229
1.9687132583,0.1912132583,-19.3822926436
1.9697138837,0.1922138837,-19.3835541455
1.9707145091,0.1932145091,-19.3861321990
1.9717151345,0.1942151345,-19.3900021478
1.9727157598,0.1952157598,-19.3951422751
1.9737163852,0.1962163852,-19.4015336030
1.9747170106,0.1972170106,-19.4091597197
1.9757176360,0.1982176360,-19.4180066330
1.9767182614,0.1992182614,-19.4280626451
1.9777188868,0.2002188868,-19.4393182497
1.9787195122,0.2012195122,-19.4517660455
1.9797201376,0.2022201376,-19.4654006682
1.9807207630,0.2032207630,-19.4802187381
1.9817213884,0.2042213884,-19.4962188216
1.9827220138,0.2052220138,-19.5134014086
1.9837226391,0.2062226391,-19.5317689026
1.9847232645,0.2072232645,-19.5513256250
1.9857238899,0.2082238899,-19.5720778329
1.9867245153,0.2092245153,-19.5940337511
1.9877251407,0.2102251407,-19.6172036183
1.9887257661,0.2112257661,-19.6415997487
1.9897263915,0.2122263915,-19.6672366095
1.9907270169,0.2132270169,-19.6941309156
1.9917276423,0.2142276423,-19.7223017437
1.9927282677,0.2152282677,-19.7517706668
1.9937288931,0.2162288931,-19.7825619117
1.9947295184,0.2172295184,-19.8147025434
1.9957301438,0.2182301438,-19.8482226779
1.9967307692,0.2192307692,-19.8831557294
1.9977313946,0.2202313946,-19.9195386954
1.9987320200,0.2212320200,-19.9574124877
1.9997326454,0.2222326454,-19.9968223136
2.0007332708,0.2232332708,-20.0378181201
2.0017338962,0.2242338962,-20.0804551083
2.0027345216,0.2252345216,-20.1247943337
2.0037351470,0.2262351470,-20.1709034087
2.0047357724,0.2272357724,-20.2188573265
2.0057363977,0.2282363977,-20.2687394334
2.0067370231,0.2292370231,-20.3206425809
2.0077376485,0.2302376485,-20.3746704991
2.0087382739,0.2312382739,-20.4309394428
2.0097388993,0.2322388993,-20.4895801784
2.0107395247,0.2332395247,-20.5507403988
2.0117401501,0.2342401501,-20.6145876819
2.0127407755,0.2352407755,-20.6813131464
2.0137414009,0.2362414009,-20.7511360109
2.0147420263,0.2372420263,-20.8243093405
2.0157426517,0.2382426517,-20.9011273693
2.0167432770,0.2392432770,-20.9819349534
2.0177439024,0.2402439024,-21.0671399406
2.0187445278,0.2412445278,-21.1572296137
2.0197451532,0.2422451532,-21.2527929330
2.0207457786,0.2432457786,-21.3545512231
2.0217464040,0.2442464040,-21.4634014764
2.0227470294,0.2452470294,-21.5804790669
2.0237476548,0.2462476548,-21.7072513655
2.0247482802,0.2472482802,-21.8456625604
2.0257489056,0.2482489056,-21.9983674949
2.0267495310,0.2492495310,-22.1691295426
2.0277501563,0.2502501563,-22.3635435559
2.0287507817,0.2512507817,-22.5904661240
2.0297514071,0.2522514071,-22.8651906625
2.0307520325,0.2532520325,-23.2177741223
2.0317526579,0.2542526579,-23.7216283539
2.0327532833,0.2552532833,-24.6654137238
2.0337539087,0.2562539087,-25.4482377670
2.0347545341,0.2572545341,-24.0759745695
2.0357551595,0.2582551595,-23.5538422057
2.0367557849,0.2592557849,-23.2381411705
2.0377564103,0.2602564103,-23.0187812894
2.0387570356,0.2612570356,-22.8558597005
2.0397576610,0.2622576610,-22.7303682341
2.0407582864,0.2632582864,-22.6317748209
2.0417589118,0.2642589118,-22.5536510884
2.0427595372,0.2652595372,-22.4918028527
2.0437601626,0.2662601626,-22.4433600971
2.0447607880,0.2672607880,-22.4062907161
2.0457614134,0.2682614134,-22.3791218838
2.0467620388,0.2692620388,-22.3607716559
2.0477626642,0.2702626642,-22.3504430523
2.0487632896,0.2712632896,-22.3475555974
2.0497639149,0.2722639149,-22.3517005231
2.0507645403,0.2732645403,-22.3626117489
2.0517651657,0.2742651657,-22.3801480699
2.0527657911,0.2752657911,-22.4042839715
2.0537664165,0.2762664165,-22.4351078141
2.0547670419,0.2772670419,-22.4728271434
2.0557676673,0.2782676673,-22.5177818414
2.0567682927,0.2792682927,-22.5704669585
2.0577689181,0.2802689181,-22.6315686580
2.0587695435,0.2812695435,-22.7020192256
2.0597701689,0.2822701689,-22.7830814486
2.0607707942,0.2832707942,-22.8764806747
2.0617714196,0.2842714196,-22.9846185255
2.0627720450,0.2852720450,-23.1109350920
2.0637726704,0.2862726704,-23.2605612210
2.0647732958,0.2872732958,-23.4415911715
2.0657739212,0.2882739212,-23.6678506331
2.0667745466,0.2892745466,-23.9659324570
2.0677751720,0.2902751720,-24.3980840672
2.0687757974,0.2912757974,-25.1828493451
2.0697764228,0.2922764228,-26.8233340742
2.0707770482,0.2932770482,-24.8572189983
2.0717776735,0.2942776735,-24.2395795918
2.0727782989,0.2952782989,-23.8638251979
2.0737789243,0.2962789243,-23.5946750286
2.0747795497,0.2972795497,-23.3862097294
2.0757801751,0.2982801751,-23.2172065693
2.0767808005,0.2992808005,-23.0760917455
2.0777814259,0.3002814259,-22.9558527093
2.0787820513,0.3012820513,-22.8519170150
2.0797826767,0.3022826767,-22.7611371892
2.0807833021,0.3032833021,-22.6812544707
2.0817839275,0.3042839275,-22.6105935612
2.0827845528,0.3052845528,-22.5478783872
2.0837851782,0.3062851782,-22.4921155168
2.0847858036,0.3072858036,-22.4425174547
2.0857864290,0.3082864290,-22.3984505011
2.0867870544,0.3092870544,-22.3593983113
2.0877876798,0.3102876798,-22.3249358159
2.0887883052,0.3112883052,-22.2947101727
2.0897889306,0.3122889306,-22.2684266050
2.0907895560,0.3132895560,-22.2458377143
2.0917901814,0.3142901814,-22.2267353103
2.0927908068,0.3152908068,-22.2109441004
2.0937914321,0.3162914321,-22.1983167750
2.0947920575,0.3172920575,-22.1887301613
2.0957926829,0.3182926829,-22.1820822052
2.0967933083,0.3192933083,-22.1782896108
2.0977939337,0.3202939337,-22.1772860093
2.0987945591,0.3212945591,-22.1790205651
2.0997951845,0.3222951845,-22.1834569535
2.1007958099,0.3232958099,-22.1905726601
2.1017964353,0.3242964353,-22.2003585737
2.1027970607,0.3252970607,-22.2128188539
2.1037976861,0.3262976861,-22.2279710678
2.1047983114,0.3272983114,-22.2458466027
2.1057989368,0.3282989368,-22.2664913742
2.1067995622,0.3292995622,-22.2899668610
2.1078001876,0.3303001876,-22.3163515167
2.1088008130,0.3313008130,-22.3457426267
2.1098014384,0.3323014384,-22.3782587077
2.1108020638,0.3333020638,-22.4140425786
2.1118026892,0.3343026892,-22.4532652849
2.1128033146,0.3353033146,-22.4961311200
2.1138039400,0.3363039400,-22.5428840888
2.1148045654,0.3373045654,-22.5938162933
2.1158051907,0.3383051907,-22.6492789274
2.1168058161,0.3393058161,-22.7096968820
2.1178064415,0.3403064415,-22.7755884422
2.1188070669,0.3413070669,-22.8475923314
2.1198076923,0.3423076923,-22.9265056178
2.1208083177,0.3433083177,-23.0133381436
2.1218089431,0.3443089431,-23.1093929095
2.1228095685,0.3453095685,-23.2163888086
2.1238101939,0.3463101939,-23.3366556242
2.1248108193,0.3473108193,-23.4734591995
2.1258114447,0.3483114447,-23.6315773002
2.1268120700,0.3493120700,-23.8184010493
2.1278126954,0.3503126954,-24.0462688057
2.1288133208,0.3513133208,-24.3381783676
2.1298139462,0.3523139462,-24.7452430597
2.1308145716,0.3533145716,-25.4268998943
2.1318151970,0.3543151970,-28.6094992104
2.1328158224,0.3553158224,-25.5366393584
2.1338164478,0.3563164478,-24.8333520632
2.1348170732,0.3573170732,-24.4338699105
2.1358176986,0.3583176986,-24.1568376718
2.1368183240,0.3593183240,-23.9467630810
2.1378189493,0.3603189493,-23.7791887759
2.1388195747,0.3613195747,-23.6411506087
2.1398202001,0.3623202001,-23.5249442508
2.1408208255,0.3633208255,-23.4256176093
2.1418214509,0.3643214509,-23.3397999127
2.1428220763,0.3653220763,-23.2650942618
2.1438227017,0.3663227017,-23.1997366631
2.1448233271,0.3673233271,-23.1423925176
2.1458239525,0.3683239525,-23.0920290177
2.1468245779,0.3693245779,-23.0478318340
2.1478252033,0.3703252033,-23.0091488493
2.1488258286,0.3713258286,-22.9754510561
2.1498264540,0.3723264540,-22.9463047083
2.1508270794,0.3733270794,-22.9213510648
2.1518277048,0.3743277048,-22.9002913845
2.1528283302,0.3753283302,-22.8828756359
2.1538289556,0.3763289556,-22.8688938849
2.1548295810,0.3773295810,-22.8581696534
2.1558302064,0.3783302064,-22.8505547492
2.1568308318,0.3793308318,-22.8459252143
2.1578314572,0.3803314572,-22.8441781388
2.1588320826,0.3813320826,-22.8452291518
2.1598327079,0.3823327079,-22.8490104556
2.1608333333,0.3833333333,-22.8554693019
2.1618339587,0.3843339587,-22.8645668361
2.1628345841,0.3853345841,-22.8762772566
2.1638352095,0.3863352095,-22.8905872516
2.1648358349,0.3873358349,-22.9074956888
2.1658364603,0.3883364603,-22.9270135451
2.1668370857,0.3893370857,-22.9491640722
2.1678377111,0.3903377111,-22.9739832058
2.1688383365,0.3913383365,-23.0015202360
2.1698389619,0.3923389619,-23.0318387666
2.1708395872,0.3933395872,-23.0650180069
2.1718402126,0.3943402126,-23.1011544573
2.1728408380,0.3953408380,-23.1403640692
2.1738414634,0.3963414634,-23.1827849934
2.1748420888,0.3973420888,-23.2285810680
2.1758427142,0.3983427142,-23.2779462556
2.1768433396,0.3993433396,-23.3311103136
2.1778439650,0.4003439650,-23.3883461011
2.1788445904,0.4013445904,-23.4499790840
2.1798452158,0.4023452158,-23.5163998538
2.1808458412,0.4033458412,-23.5880808508
2.1818464665,0.4043464665,-23.6655990810
2.1828470919,0.4053470919,-23.7496675714
2.1838477173,0.4063477173,-23.8411799108
2.1848483427,0.4073483427,-23.9412749721
2.1858489681,0.4083489681,-24.0514338657
2.1868495935,0.4093495935,-24.1736305044
2.1878502189,0.4103502189,-24.3105757972
2.1888508443,0.4113508443,-24.4661353623
2.1898514697,0.4123514697,-24.6460935759
2.1908520951,0.4133520951,-24.8596783288
2.1918527205,0.4143527205,-25.1229868870
2.1928533458,0.4153533458,-25.4681350563
2.1938539712,0.4163539712,-25.9756929663
2.1948545966,0.4173545966,-26.9868995792
2.1958552220,0.4183552220,-27.3777946787
2.1968558474,0.4193558474,-26.1640055140
2.1978564728,0.4203564728,-25.6521897063
2.1988570982,0.4213570982,-25.3307188981
2.1998577236,0.4223577236,-25.1004478275
2.2008583490,0.4233583490,-24.9242254273
2.2018589744,0.4243589744,-24.7840357341
2.2028595997,0.4253595997,-24.6697704628
2.2038602251,0.4263602251,-24.5751927116
2.2048608505,0.4273608505,-24.4961875472
2.2058614759,0.4283614759,-24.4299018112
2.2068621013,0.4293621013,-24.3742805403
2.2078627267,0.4303627267,-24.3277990356
2.2088633521,0.4313633521,-24.2892992265
2.2098639775,0.4323639775,-24.2578851786
2.2108646029,0.4333646029,-24.2328538844
2.2118652283,0.4343652283,-24.2136480122
2.2128658537,0.4353658537,-24.1998228303
2.2138664790,0.4363664790,-24.1910225739
2.2148671044,0.4373671044,-24.1869632894
2.2158677298,0.4383677298,-24.1874202377
2.2168683552,0.4393683552,-24.1922185951
2.2178689806,0.4403689806,-24.2012266017
2.2188696060,0.4413696060,-24.2143505815
2.2198702314,0.4423702314,-24.2315314446
2.2208708568,0.4433708568,-24.2527424112
2.2218714822,0.4443714822,-24.2779877933
2.2228721076,0.4453721076,-24.3073027504
2.2238727330,0.4463727330,-24.3407539953
2.2248733583,0.4473733583,-24.3784414961
2.2258739837,0.4483739837,-24.4205012849
2.2268746091,0.4493746091,-24.4671095687
2.2278752345,0.4503752345,-24.5184884410
2.2288758599,0.4513758599,-24.5749136429
2.2298764853,0.4523764853,-24.6367250281
2.2308771107,0.4533771107,-24.7043407030
2.2318777361,0.4543777361,-24.7782762905
2.2328783615,0.4553783615,-24.8591715289
2.2338789869,0.4563789869,-24.9478276611
2.2348796123,0.4573796123,-25.0452611718
2.2358802376,0.4583802376,-25.1527831338
2.2368808630,0.4593808630,-25.2721202309
2.2378814884,0.4603814884,-25.4056067247
2.2388821138,0.4613821138,-25.5565038950
2.2398827392,0.4623827392,-25.7295642616
2.2408833646,0.4633833646,-25.9321071764
2.2418839900,0.4643839900,-26.1762880007
2.2428846154,0.4653846154,-26.4846176282
2.2438852408,0.4663852408,-26.9066627765
2.2448858662,0.4673858662,-27.5942188992
2.2458864916,0.4683864916,-30.2453848357
2.2468871169,0.4693871169,-27.8225655461
2.2478877423,0.4703877423,-27.1266967197
2.2488883677,0.4713883677,-26.7495713505
2.2498889931,0.4723889931,-26.5000253176
2.2508896185,0.4733896185,-26.3208612050
2.2518902439,0.4743902439,-26.1872242616
2.2528908693,0.4753908693,-26.0861475178
2.2538914947,0.4763914947,-26.0101024064
2.2548921201,0.4773921201,-25.9544286330
